ItemCompraID,CompraID,IsqueiroID,Quantidade,PrecoUnitario,Desconto,SubTotal,MarcaID,CategoriaID,Modelo,Cor,Material,TipoCombustivel,CapacidadeML,Peso,PrecoSugerido,NomeMarca,NomeCategoria
22230,12687,55,4,22.65,2.43,88.39842,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
22231,46663,89,3,67.02,12.64,175.64601599999995,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22232,43906,7,1,30.89,10.11,27.767021000000003,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
22233,29964,81,1,94.91,3.79,91.312911,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
22234,20488,40,1,42.07,0.99,41.653507,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
22235,19459,26,2,37.31,17.93,61.240634,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
22236,39114,14,2,25.62,18.2,41.91432,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
22237,4610,36,1,28.77,0.36,28.666428,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
22238,1419,67,1,73.92,17.52,60.969216,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
22239,33615,97,1,43.51,1.37,42.913913,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
22240,41030,16,3,7.08,12.93,18.493668000000003,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
22241,1352,93,4,8.56,19.34,27.617984,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
22242,45587,78,4,53.8,15.6,181.6288,19,2,Modelo 78,Mostarda,Metal,Gasolina,40.39,12.04,94.83,Burner,Recarregável
22243,14655,2,1,30.44,17.08,25.240848000000003,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
22244,13246,5,1,90.64,9.6,81.93856000000001,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
22245,7533,2,1,84.85,3.57,81.820855,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
22246,41422,93,1,16.2,10.08,14.56704,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
22247,17550,40,2,79.66,9.43,144.296124,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
22248,15325,63,1,42.9,18.88,34.80048,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
22249,27063,81,2,95.05,10.35,170.42465,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
22250,1551,69,3,51.05,14.95,130.25407499999997,14,4,Modelo 69,Ciano claro,Metal,Butano,9.97,63.48,56.16,Glow,Decorativo
22251,41883,89,3,95.33,12.25,250.956225,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22252,28260,6,2,38.21,7.05,71.03239,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
22253,17078,48,3,9.03,11.46,23.985485999999995,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
22254,38254,42,1,48.75,13.13,42.349125,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
22255,20671,43,2,95.59,5.85,179.99597,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
22256,16079,1,3,62.46,2.12,183.407544,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
22257,34006,86,1,26.08,11.08,23.190336,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
22258,40405,24,1,81.98,7.57,75.77411400000001,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
22259,45967,17,1,37.5,8.95,34.14375,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
22260,3870,19,1,39.89,14.6,34.06606,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
22261,45431,94,3,87.88,16.78,219.401208,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
22262,38535,41,1,80.09,0.82,79.433262,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
22263,23233,83,1,88.36,2.73,85.947772,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
22264,10485,81,1,27.47,11.49,24.313697,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
22265,91,97,2,64.37,14.68,109.840968,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
22266,35688,28,2,20.16,10.41,36.122688,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
22267,48245,35,5,38.71,16.94,160.76263,2,3,Modelo 35,Cinza ardósia escuro,Aço Inoxidável,Butano,43.26,33.07,64.3,Zippo,Premium
22268,4959,56,1,6.77,15.33,5.732158999999999,13,4,Modelo 56,Verde mar escuro,Aço Inoxidável,Gasolina,20.89,27.78,99.73,Flicker,Decorativo
22269,29509,46,1,77.04,9.43,69.775128,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
22270,22340,86,1,9.75,1.8,9.5745,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
22271,22344,29,1,60.51,18.41,49.370109,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
22272,35009,26,1,78.85,6.89,73.41723499999999,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
22273,34558,89,2,72.81,11.13,129.412494,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22274,36070,81,5,26.49,14.82,112.82090999999998,15,2,Modelo 81,Azul cadete,Plástico,Butano,26.95,32.48,18.05,Ember,Recarregável
22275,40754,99,1,90.69,1.87,88.994097,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
22276,2419,99,1,46.8,9.93,42.15276,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
22277,25661,75,2,37.51,10.41,67.210418,20,2,Modelo 75,Azul cobalto,Plástico,Butano,47.16,97.28,12.52,Fireside,Recarregável
22278,33449,7,1,23.62,0.72,23.449936,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
22279,41599,52,1,66.84,19.28,53.953248,5,4,Modelo 52,Violeta escuro,Metal,Butano,48.4,98.68,67.89,Djeep,Decorativo
22280,17516,60,2,79.41,18.49,129.454182,6,2,Modelo 60,Marrom rosado,Plástico,Butano,34.78,10.13,67.16,Flamme,Recarregável
22281,37691,79,1,75.69,1.09,74.86497899999999,13,3,Modelo 79,Rosa amoroso,Metal,Butano,18.18,59.53,17.58,Flicker,Premium
22282,6519,67,1,34.41,1.91,33.752768999999994,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
22283,29366,61,1,25.95,7.91,23.897355,11,4,Modelo 61,Ciano escuro,Plástico,Butano,43.82,59.9,35.72,Ignite,Decorativo
22284,42364,100,2,61.37,4.48,117.241248,14,2,Modelo 100,Água-marinha média,Metal,Gasolina,25.09,66.79,60.49,Glow,Recarregável
22285,6671,2,2,10.87,9.02,19.779052,14,4,Modelo 2,Sépia,Aço Inoxidável,Butano,48.33,65.65,75.89,Glow,Decorativo
22286,24250,12,2,57.68,12.33,101.136112,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
22287,30073,67,2,72.46,4.31,138.673948,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
22288,36519,75,1,90.97,15.07,77.26082099999999,20,2,Modelo 75,Azul cobalto,Plástico,Butano,47.16,97.28,12.52,Fireside,Recarregável
22289,23197,3,1,23.21,14.8,19.77492,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
22290,42668,47,2,88.53,3.3,171.21702,4,3,Modelo 47,Salmão escuro,Aço Inoxidável,Butano,26.51,60.01,76.44,Cricket,Premium
22291,36963,12,1,39.53,0.44,39.356068,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
22292,38005,16,2,27.09,9.1,49.24962,17,1,Modelo 16,Dourado escuro,Metal,Butano,27.16,83.67,90.52,Scorch,Descartável
22293,31535,25,1,12.85,3.57,12.391255,1,4,Modelo 25,Coral,Plástico,Butano,47.96,38.96,55.49,Bic,Decorativo
22294,44566,5,2,34.07,15.2,57.78272,7,1,Modelo 5,Verde Paris,Metal,Butano,16.62,72.0,42.48,Luminos,Descartável
22295,29603,67,4,28.24,13.83,97.337632,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
22296,49751,42,3,83.71,5.78,236.614686,6,3,Modelo 42,Coral claro,Metal,Butano,27.38,99.36,60.67,Flamme,Premium
22297,47373,17,3,39.65,12.31,104.307255,15,3,Modelo 17,Verde amarelado,Metal,Butano,47.84,36.58,24.48,Ember,Premium
22298,1239,46,1,76.7,12.19,67.35027,12,3,Modelo 46,Azul céu profundo,Aço Inoxidável,Butano,9.4,45.96,59.09,Blaze,Premium
22299,20141,13,3,17.64,8.8,48.26304,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
22300,18875,97,1,45.03,12.82,39.257154,6,3,Modelo 97,Branco,Metal,Butano,41.95,58.96,59.42,Flamme,Premium
22301,27471,22,2,17.06,16.93,28.343484,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
22302,37717,100,2,5.07,9.88,9.138168,14,2,Modelo 100,Água-marinha média,Metal,Gasolina,25.09,66.79,60.49,Glow,Recarregável
22303,17091,80,1,86.91,1.85,85.302165,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
22304,3151,74,1,8.76,6.53,8.187972,11,3,Modelo 74,Rosa profundo,Aço Inoxidável,Gasolina,39.65,21.48,68.97,Ignite,Premium
22305,13873,85,1,87.06,18.19,71.223786,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
22306,736,93,1,90.09,5.77,84.891807,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
22307,10465,13,1,87.97,3.99,84.459997,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
22308,41666,12,3,16.5,10.32,44.3916,15,1,Modelo 12,Azul ardósia,Metal,Butano,41.88,82.83,42.86,Ember,Descartável
22309,33489,33,1,67.74,1.11,66.988086,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
22310,18687,19,2,48.23,18.91,78.21941399999999,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
22311,34151,57,1,24.51,12.31,21.492819,11,4,Modelo 57,Ferrugem,Plástico,Gasolina,38.76,72.4,69.91,Ignite,Decorativo
22312,10256,53,1,33.64,16.71,28.018756,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
22313,8812,58,1,7.91,13.48,6.843732,1,4,Modelo 58,Creme,Metal,Outro,41.04,13.97,37.22,Bic,Decorativo
22314,6290,11,2,22.21,9.7,40.11126,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
22315,46196,83,1,98.84,7.63,91.298508,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
22316,49589,9,2,74.09,16.66,123.493212,15,4,Modelo 9,Água-marinha,Plástico,Butano,20.09,75.61,60.95,Ember,Decorativo
22317,22979,24,1,98.56,15.61,83.174784,2,5,Modelo 24,Jasmine,Metal,Gasolina,21.62,16.16,8.5,Zippo,Industrial
22318,26437,20,1,64.16,2.12,62.799808,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
22319,48527,11,3,88.87,12.06,234.456834,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
22320,29996,11,2,92.39,13.83,159.224926,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
22321,11996,98,1,75.49,14.62,64.453362,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
22322,39786,40,1,43.47,1.99,42.604947,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
22323,11842,88,3,44.46,19.66,107.157492,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
22324,42039,98,1,40.5,15.08,34.3926,1,1,Modelo 98,Marfim,Aço Inoxidável,Butano,13.92,37.93,87.79,Bic,Descartável
22325,16393,65,1,25.33,7.04,23.546768,18,2,Modelo 65,Renda antiga,Aço Inoxidável,Butano,9.95,21.34,48.18,LightUp,Recarregável
22326,6223,44,2,93.54,13.86,161.150712,6,5,Modelo 44,Milho Claro,Aço Inoxidável,Butano,38.34,61.79,92.2,Flamme,Industrial
22327,21424,55,3,14.37,4.35,41.234715,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
22328,39179,30,2,30.09,0.12,60.107784,3,1,Modelo 30,Amarelo queimado,Metal,Butano,38.39,23.03,47.92,Clipper,Descartável
22329,46581,48,1,96.45,3.56,93.01638,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
22330,36431,91,2,73.63,13.65,127.15900999999998,1,1,Modelo 91,Tomate,Plástico,Butano,42.35,27.35,75.87,Bic,Descartável
22331,17131,38,2,82.32,12.37,144.27403199999998,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
22332,22688,11,1,48.52,0.11,48.46662800000001,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
22333,14569,6,2,43.1,7.96,79.33848,19,5,Modelo 6,Verde fluorescente,Aço Inoxidável,Butano,15.4,35.2,18.04,Burner,Industrial
22334,5959,64,2,82.63,8.31,151.526894,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
22335,44336,45,3,77.07,4.92,219.834468,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
22336,13124,64,1,17.73,4.48,16.935696,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
22337,7285,25,1,76.88,9.36,69.68403199999999,1,4,Modelo 25,Coral,Plástico,Butano,47.96,38.96,55.49,Bic,Decorativo
22338,10139,90,1,40.68,5.86,38.296152,1,2,Modelo 90,Verde lima,Aço Inoxidável,Gasolina,35.29,87.1,93.78,Bic,Recarregável
22339,6047,45,1,44.94,3.8,43.23228,5,4,Modelo 45,Azul escuro,Aço Inoxidável,Butano,14.88,95.2,9.22,Djeep,Decorativo
22340,2807,11,1,26.21,7.77,24.173483,1,2,Modelo 11,Triássico,Plástico,Butano,48.16,77.28,55.88,Bic,Recarregável
22341,30304,1,1,35.32,5.91,33.232588,5,4,Modelo 1,Verde primavera,Plástico,Butano,26.59,39.32,83.47,Djeep,Decorativo
22342,15398,80,2,28.41,6.94,52.876692,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
22343,37078,34,4,66.79,13.2,231.89488000000003,3,5,Modelo 34,Salmão,Aço Inoxidável,Butano,22.36,18.56,88.57,Clipper,Industrial
22344,9980,80,1,6.37,8.76,5.811988,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
22345,1887,91,1,75.58,15.87,63.585454000000006,1,1,Modelo 91,Tomate,Plástico,Butano,42.35,27.35,75.87,Bic,Descartável
22346,3438,83,1,50.95,18.91,41.315355,7,4,Modelo 83,Glitter,Aço Inoxidável,Butano,49.93,48.53,28.84,Luminos,Decorativo
22347,33464,51,3,69.51,11.64,184.257108,1,5,Modelo 51,Amarelo queimado,Metal,Gasolina,16.55,80.54,84.17,Bic,Industrial
22348,49163,94,1,47.5,9.32,43.073,11,3,Modelo 94,Vermelho,Aço Inoxidável,Butano,12.02,38.51,93.64,Ignite,Premium
22349,29263,99,3,29.58,3.13,85.96243799999999,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
22350,28573,86,1,78.35,4.46,74.85558999999999,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
22351,5412,29,3,75.19,5.19,213.862917,16,1,Modelo 29,Mamão batido,Metal,Butano,14.99,62.11,89.01,Flint,Descartável
22352,12872,95,1,8.49,18.93,6.882843,7,3,Modelo 95,Rosa Choque,Metal,Gasolina,6.91,52.54,60.34,Luminos,Premium
22353,40368,26,1,69.92,6.16,65.612928,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
22354,10087,59,3,49.77,16.78,124.255782,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
22355,39233,89,1,19.26,12.49,16.854426,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22356,1660,41,1,77.4,8.14,71.09964000000001,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
22357,41460,20,4,54.71,6.43,204.768588,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
22358,39660,77,2,9.77,1.71,19.205866,10,1,Modelo 77,Azul ardósia,Aço Inoxidável,Butano,44.8,50.3,52.29,Torch,Descartável
22359,20496,13,4,95.25,17.54,314.1726,16,5,Modelo 13,Rosa embaçado,Metal,Butano,31.89,39.33,24.03,Flint,Industrial
22360,11012,20,2,78.52,9.14,142.686544,8,2,Modelo 20,Vermelho enegrecido,Aço Inoxidável,Butano,17.95,41.8,88.93,Spark,Recarregável
22361,25164,36,1,80.91,7.97,74.461473,3,5,Modelo 36,Linho,Aço Inoxidável,Butano,49.21,50.65,17.92,Clipper,Industrial
22362,23965,7,1,93.86,13.35,81.32969,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
22363,21262,84,1,40.52,3.34,39.16663200000001,13,3,Modelo 84,Ciano,Aço Inoxidável,Butano,21.12,47.29,82.43,Flicker,Premium
22364,43972,70,2,78.53,14.94,133.595236,1,3,Modelo 70,Malva,Aço Inoxidável,Butano,34.3,60.32,89.06,Bic,Premium
22365,16518,63,2,67.84,4.13,130.076416,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
22366,28438,89,1,54.67,17.06,45.343298,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22367,7007,38,3,15.43,4.92,44.012532,20,3,Modelo 38,Escarlate,Aço Inoxidável,Butano,38.52,50.16,53.49,Fireside,Premium
22368,24467,33,1,76.04,12.77,66.32969200000001,11,2,Modelo 33,Vermelho violeta médio,Plástico,Butano,5.26,56.84,25.59,Ignite,Recarregável
22369,29610,66,1,68.28,15.95,57.38934,16,5,Modelo 66,Vermelho violeta pálido,Aço Inoxidável,Butano,5.19,41.91,99.61,Flint,Industrial
22370,37536,76,3,42.19,13.54,109.432422,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
22371,12759,54,1,90.67,16.16,76.017728,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
22372,6237,87,2,29.72,4.04,57.038624,18,1,Modelo 87,Açafrão,Aço Inoxidável,Butano,23.51,45.38,30.83,LightUp,Descartável
22373,23238,48,2,77.47,8.05,142.46733,14,3,Modelo 48,Cereja,Metal,Butano,8.36,44.12,15.98,Glow,Premium
22374,13726,7,1,92.99,16.72,77.442072,4,5,Modelo 7,Verde espectro,Aço Inoxidável,Outro,16.41,67.89,14.69,Cricket,Industrial
22375,19751,71,3,31.38,19.9,75.40614000000001,12,2,Modelo 71,Amêndoa,Plástico,Butano,49.64,45.83,60.53,Blaze,Recarregável
22376,36200,100,3,40.42,1.03,120.011022,14,2,Modelo 100,Água-marinha média,Metal,Gasolina,25.09,66.79,60.49,Glow,Recarregável
22377,26239,40,2,22.52,15.48,38.067808,15,1,Modelo 40,Carmim,Aço Inoxidável,Butano,28.41,87.45,39.67,Ember,Descartável
22378,30618,63,1,33.79,13.97,29.069537,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
22379,8826,63,1,48.92,19.03,39.610524,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
22380,14982,55,1,17.72,9.89,15.967492,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
22381,6854,3,1,59.98,6.06,56.345212,16,3,Modelo 3,Pêssego,Aço Inoxidável,Gasolina,50.0,55.21,71.15,Flint,Premium
22382,36437,15,2,17.07,14.52,29.182872,9,1,Modelo 15,Carmim carnáceo,Aço Inoxidável,Butano,12.87,49.1,11.03,Firebird,Descartável
22383,49524,41,2,11.03,16.4,18.44216,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
22384,20362,26,1,55.64,1.48,54.816528,5,4,Modelo 26,Coral claro,Aço Inoxidável,Gasolina,47.81,51.28,99.84,Djeep,Decorativo
22385,26723,88,3,44.83,6.56,125.66745600000002,3,4,Modelo 88,Rosa profundo,Metal,Butano,10.32,40.28,86.75,Clipper,Decorativo
22386,8280,14,1,26.18,14.14,22.478148,11,1,Modelo 14,Cinza claro,Aço Inoxidável,Butano,12.6,73.46,86.36,Ignite,Descartável
22387,27468,51,2,61.62,19.83,98.801508,1,5,Modelo 51,Amarelo queimado,Metal,Gasolina,16.55,80.54,84.17,Bic,Industrial
22388,11354,19,2,11.3,1.91,22.16834,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
22389,8068,53,3,44.03,19.81,105.922971,5,5,Modelo 53,Renda antiga,Plástico,Gasolina,42.1,15.92,58.16,Djeep,Industrial
22390,25376,93,2,15.31,7.86,28.213268,6,5,Modelo 93,Limão,Plástico,Butano,10.95,13.39,59.85,Flamme,Industrial
22391,7579,54,1,63.39,19.79,50.845119,12,5,Modelo 54,Azul furtivo,Aço Inoxidável,Butano,9.93,82.09,87.58,Blaze,Industrial
22392,25839,66,2,85.8,13.74,148.02216,16,5,Modelo 66,Vermelho violeta pálido,Aço Inoxidável,Butano,5.19,41.91,99.61,Flint,Industrial
22393,42920,59,1,42.82,14.58,36.576844,12,4,Modelo 59,Fúcsia,Aço Inoxidável,Butano,11.81,51.69,88.1,Blaze,Decorativo
22394,31935,21,3,67.13,3.13,195.086493,3,2,Modelo 21,Brasil,Plástico,Gasolina,31.5,47.74,12.0,Clipper,Recarregável
22395,13090,76,1,72.48,2.14,70.928928,7,1,Modelo 76,Ciano escuro,Aço Inoxidável,Butano,45.79,31.54,57.85,Luminos,Descartável
22396,46925,89,1,99.9,0.67,99.23067,16,3,Modelo 89,Verde-azulado,Plástico,Butano,15.67,51.86,5.77,Flint,Premium
22397,2441,22,1,14.38,3.8,13.83356,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
22398,29989,21,1,93.01,18.94,75.393906,3,2,Modelo 21,Brasil,Plástico,Gasolina,31.5,47.74,12.0,Clipper,Recarregável
22399,31109,86,1,72.05,3.09,69.82365499999999,15,2,Modelo 86,Azul pólvora,Plástico,Butano,39.79,20.45,84.87,Ember,Recarregável
22400,39318,19,1,13.15,9.76,11.86656,18,3,Modelo 19,Azul real,Aço Inoxidável,Butano,12.48,61.73,14.87,LightUp,Premium
22401,23761,22,1,65.68,3.97,63.07250400000001,19,4,Modelo 22,Pardo escuro,Plástico,Butano,26.48,41.3,38.75,Burner,Decorativo
22402,49437,44,1,35.61,1.62,35.033118,6,5,Modelo 44,Milho Claro,Aço Inoxidável,Butano,38.34,61.79,92.2,Flamme,Industrial
22403,20045,44,1,61.18,10.81,54.566442,6,5,Modelo 44,Milho Claro,Aço Inoxidável,Butano,38.34,61.79,92.2,Flamme,Industrial
22404,44652,85,2,5.91,14.65,10.08837,16,5,Modelo 85,Oliva escura,Plástico,Butano,48.13,51.68,40.8,Flint,Industrial
22405,21739,55,3,38.11,17.55,94.265085,5,3,Modelo 55,Marrom,Aço Inoxidável,Butano,38.68,31.76,97.08,Djeep,Premium
22406,17153,47,1,51.14,11.09,45.468574,4,3,Modelo 47,Salmão escuro,Aço Inoxidável,Butano,26.51,60.01,76.44,Cricket,Premium
22407,30468,41,1,74.09,18.84,60.131444,2,5,Modelo 41,Chocolate,Aço Inoxidável,Butano,38.15,81.54,50.05,Zippo,Industrial
22408,922,28,2,84.51,7.07,157.070286,1,5,Modelo 28,Cardo,Metal,Butano,33.59,11.25,21.04,Bic,Industrial
22409,103,80,1,93.71,16.78,77.985462,14,2,Modelo 80,Verde espectro,Plástico,Outro,8.76,44.37,5.9,Glow,Recarregável
22410,17201,67,3,7.71,0.02,23.125374,13,3,Modelo 67,Lavanda,Metal,Butano,19.71,93.84,40.5,Flicker,Premium
22411,21318,64,1,94.56,8.81,86.229264,5,5,Modelo 64,Azul violeta,Aço Inoxidável,Butano,6.23,74.82,48.02,Djeep,Industrial
22412,40907,63,1,90.92,6.8,84.73743999999999,6,4,Modelo 63,Neve,Plástico,Outro,8.61,92.39,76.03,Flamme,Decorativo
22413,44973,99,1,34.06,6.11,31.978934,8,5,Modelo 99,Amarelo esverdeado,Plástico,Butano,29.65,99.35,98.81,Spark,Industrial
22414,46421,43,1,25.92,10.37,23.232096,5,1,Modelo 43,Esmeralda,Plástico,Butano,8.98,57.6,74.69,Djeep,Descartável
22415,22296,39,1,92.85,3.92,89.21028,9,5,Modelo 39,Prata,Metal,Gasolina,16.82,40.85,49.79,Firebird,Industrial
22416,41088,25,3,70.56,16.41,176.943312,1,4,Modelo 25,Coral,Plástico,Butano,47.96,38.96,55.49,Bic,Decorativo
