IsqueiroUsuarioID,UsuarioID,ItemCompraID,NumeroSerie,Apelido,DataCompra,DataPrimeiroUso,StatusAtual,LocalAtual,DataUltimaLocalizacao,CombustivelAtual,DataCriacao,DataAtualizacao
27235,9600,43859,3018314977465,sapiente,2024-06-04 13:02:31.132038,2024-10-26 23:35:08.530109,Em Uso,"Jardim de Aparecida, 54
Baleia
41179-361 Teixeira / CE",2025-03-09 17:58:38.923922,42.03,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27236,6347,28900,5222095822076,totam,2025-01-27 17:43:11.333086,2024-06-24 20:12:42.989873,Novo,"Núcleo Rafaela da Rosa, 342
São Geraldo
11202105 Cavalcante Verde / CE",2025-02-08 23:36:47.121422,25.53,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27237,439,51710,3126923323525,exercitationem,2024-05-01 14:16:15.698440,2025-05-13 16:05:03.240974,Em Uso,"Núcleo de Azevedo, 65
Engenho Nogueira
80896277 Cirino / MA",2024-11-15 22:27:56.144828,36.15,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27238,6455,36422,8033978887931,voluptatum,2023-12-08 15:06:33.586300,2024-07-29 06:03:32.315338,Vazio,"Viela Lucca Novais, 63
Marieta 2ª Seção
89922-829 Vieira de Goiás / GO",2025-04-10 15:12:28.268092,6.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27239,2759,51391,5880045944140,repellat,2025-02-09 19:09:33.397886,2023-12-26 16:37:33.530120,Novo,"Condomínio Fernando Campos, 74
Santa Cruz
61261-311 Gomes do Amparo / MA",2024-12-31 11:22:30.059460,31.26,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27240,3099,47611,4418258039585,dolores,2025-02-28 10:37:42.324184,2025-05-22 18:34:54.036969,Perdido,"Sítio de da Mata, 9
Candelaria
90091916 Machado da Praia / MT",2024-09-07 12:23:31.466216,47.53,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27241,3288,8334,1538926782575,vero,2024-11-13 18:42:05.298643,2024-03-14 00:46:16.354930,Em Uso,"Alameda Correia, 5
Betânia
62552970 Monteiro / AP",2025-01-27 04:36:07.282051,27.46,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27242,6212,25511,5281461500192,odio,2024-03-15 10:46:27.853705,2024-10-09 20:30:06.794872,Quebrado,"Passarela Benjamin Porto, 20
São Tomaz
41343630 Casa Grande / MT",2024-09-04 10:49:49.528125,25.86,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27243,2694,13578,7889725990925,quae,2023-08-02 14:11:21.468400,2024-01-29 23:29:29.265582,Em Uso,"Setor de Martins, 32
Santa Rita De Cássia
14863-321 Mendonça das Pedras / CE",2025-01-11 08:43:49.759443,44.09,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27244,3519,56847,4046956157777,assumenda,2024-08-07 03:46:02.543293,2025-04-29 00:25:43.453542,Perdido,"Favela Barbosa, 60
Conjunto Lagoa
17709993 Correia / AP",2024-09-25 17:37:23.568118,1.91,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27245,1863,27678,6230731287782,nostrum,2024-12-27 16:37:08.998599,2024-05-28 23:08:35.182462,Perdido,"Lago de Alves, 16
Vila Independencia 1ª Seção
88637836 Aparecida / GO",2024-12-11 16:42:55.122138,31.58,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27246,4989,16790,3025954982483,similique,2024-03-10 20:06:35.480132,2023-10-28 14:19:48.415756,Em Uso,"Passarela de Dias, 2
São Marcos
62785-549 Sousa do Amparo / PI",2025-04-01 15:18:35.794195,24.7,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27247,6151,27245,3057385137019,repudiandae,2025-06-17 16:45:46.276361,2024-02-06 19:40:27.147122,Em Uso,"Praça de Andrade, 906
Dom Cabral
56971-626 Porto / PR",2025-05-11 00:40:00.983384,41.02,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27248,422,3924,9831889406086,nemo,2024-01-15 02:33:52.522958,2023-12-24 13:39:50.774421,Em Uso,"Travessa Pacheco, 6
Bacurau
21683004 Correia / SE",2024-10-19 11:05:30.311097,9.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27249,7815,1961,1513684514385,sapiente,2023-11-07 21:12:36.486587,2023-08-23 18:35:43.423482,Perdido,"Fazenda de Alves, 205
Lourdes
90179-229 Monteiro / MS",2025-03-11 13:38:39.311236,29.28,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27250,714,21313,0089869102063,officiis,2024-02-20 16:15:50.790538,2024-10-01 16:03:48.853111,Em Uso,"Lagoa de Pastor, 231
Grota
74804-641 Brito / SC",2025-01-13 01:48:56.062376,18.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27251,515,29086,6914709994086,repudiandae,2024-09-13 11:50:38.083492,2024-07-02 09:48:36.692576,Em Uso,"Avenida Porto, 61
Santa Cruz
90921-784 Pires da Mata / CE",2024-11-20 09:31:49.319278,41.77,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27252,4268,13442,6196866847676,voluptas,2024-08-28 00:51:27.775723,2025-04-26 21:27:29.306076,Perdido,"Colônia Dias, 514
Madri
49381188 Pacheco / MA",2025-04-07 16:21:20.592308,33.33,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27253,8430,20612,3293743406971,doloribus,2023-12-08 23:53:57.005715,2025-06-27 03:59:23.970091,Perdido,"Vila de da Mota, 58
Buraco Quente
21134-600 Cassiano / PB",2025-02-12 19:33:46.871718,47.6,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27254,223,40632,2248975269079,quisquam,2023-08-13 14:00:35.471692,2023-08-30 05:41:38.574062,Em Uso,"Núcleo Teixeira, 8
Santa Helena
56761050 Sousa / MT",2024-11-07 17:20:48.609635,20.51,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27255,2607,37706,7465936418313,iusto,2024-07-13 07:04:56.219031,2024-08-31 16:26:04.239009,Quebrado,"Avenida Elisa da Rosa, 49
Graça
25750076 Pinto do Amparo / RR",2024-08-11 12:41:02.764203,16.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27256,1070,57110,2686203773255,quibusdam,2024-07-02 03:20:28.418469,2025-07-27 01:55:04.556569,Perdido,"Colônia de Costela, 760
Sion
00698990 Pinto / AL",2024-12-20 19:53:13.933660,38.49,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27257,5095,25841,3548336779803,voluptatum,2023-08-08 18:02:24.602688,2023-10-27 08:12:06.760006,Em Uso,"Favela Novais, 73
São Benedito
02439375 Cirino de Siqueira / PB",2025-01-10 20:07:21.896620,9.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27258,2617,53094,1919489160794,illo,2024-12-02 21:03:18.382805,2024-10-12 22:57:51.325030,Em Uso,"Fazenda Raquel da Luz
Renascença
43298510 da Conceição / RO",2024-11-22 18:46:16.605626,1.4,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27259,9916,24772,8047496563451,id,2024-04-11 22:18:21.756650,2024-07-04 15:23:59.603477,Em Uso,"Sítio de da Rosa, 40
Marçola
86092-342 Santos de Rios / CE",2024-09-09 23:27:50.805420,15.57,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27260,3616,47116,0453751393202,pariatur,2025-03-02 13:48:25.680760,2024-08-23 13:01:26.527245,Vazio,"Alameda de Sousa, 618
Conjunto Capitão Eduardo
31660483 Peixoto do Amparo / SC",2025-05-21 07:11:09.733170,37.16,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27261,4232,40379,9301027962694,beatae,2024-09-24 03:09:22.640366,2024-01-27 05:50:47.877194,Novo,"Praça Luigi Silveira, 65
União
77691835 Barros da Mata / PB",2024-12-27 07:17:49.957853,37.48,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27262,678,25945,7228909688843,repellat,2024-12-18 00:18:28.253660,2025-05-05 17:51:40.475676,Em Uso,"Ladeira de Barbosa
Minas Caixa
58161-996 Cunha / DF",2024-11-10 19:07:30.123212,3.99,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27263,5560,40032,6453396693884,error,2025-07-12 08:39:47.496312,2024-01-18 00:48:57.796513,Em Uso,"Residencial de Aragão, 61
São Salvador
93614-633 Moreira / RN",2025-06-19 07:49:48.492562,45.5,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27264,9022,48900,7784990758112,quidem,2024-10-05 01:14:48.077358,2023-10-14 01:15:20.664054,Quebrado,"Fazenda Vitor da Rocha, 66
São Damião
83895943 Rocha da Serra / MG",2025-05-18 22:34:57.636714,3.34,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27265,4569,7784,8607937951416,impedit,2024-05-24 08:34:44.225468,2024-08-01 15:58:03.234318,Em Uso,"Recanto Guilherme Martins, 85
Betânia
37299094 Castro de Rodrigues / AP",2024-11-30 16:38:38.950811,8.54,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27266,6523,10158,5395074555682,explicabo,2024-06-10 08:00:44.339549,2023-11-29 01:17:40.679116,Novo,"Avenida de Gomes, 5
Horto
50898827 Aparecida de da Costa / PR",2025-07-14 07:43:04.415687,8.55,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27267,5491,53509,9773656926468,cupiditate,2023-11-19 21:44:25.624527,2024-12-22 17:58:37.067193,Em Uso,"Lagoa de Sampaio
São Benedito
09348849 Duarte / GO",2024-08-18 01:07:26.039427,31.88,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27268,5149,11758,2896077556353,fuga,2023-10-07 09:25:14.802212,2024-07-23 07:03:28.114606,Em Uso,"Passarela José Miguel Souza, 84
Monte São José
69171016 Caldeira / RJ",2025-02-13 12:35:18.056725,20.11,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27269,2800,20401,8083224381829,aspernatur,2024-06-17 19:27:34.271664,2024-11-19 16:37:13.870631,Em Uso,"Aeroporto Teixeira, 92
Vila Fumec
96719068 Gomes / SE",2025-01-23 20:24:05.240804,28.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27270,1790,5644,8193600035335,distinctio,2023-09-20 07:54:07.480670,2025-07-01 13:08:08.968972,Perdido,"Viaduto Nunes, 731
Grajaú
24080-639 Azevedo / CE",2024-12-22 15:18:36.971637,46.96,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27271,6420,14254,5373056726336,sequi,2024-04-23 11:29:33.431437,2025-05-17 10:23:33.593407,Perdido,"Vale de Cirino, 67
Independência
01730-921 Aparecida do Sul / RR",2025-06-10 19:42:03.712820,39.44,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27272,2927,41972,0950263509362,perspiciatis,2023-11-08 00:06:57.467949,2023-12-12 02:45:25.076821,Em Uso,"Residencial de Vargas, 94
Vila Aeroporto Jaraguá
65920-442 Machado / SP",2025-01-23 20:47:26.175314,38.45,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27273,519,21833,3482773977135,repudiandae,2024-04-15 07:16:39.359153,2023-08-07 11:01:47.488030,Em Uso,"Área Manuela Moura, 53
Urca
37265224 Novais Verde / CE",2024-10-02 10:28:08.233101,15.51,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27274,2545,59527,9422826124172,exercitationem,2025-06-01 01:58:50.619757,2024-07-13 12:29:45.424097,Em Uso,"Parque de Garcia, 46
Conjunto Novo Dom Bosco
58193-384 Nogueira de Abreu / PI",2025-01-05 11:17:37.243400,21.81,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27275,8419,16327,4761914283144,ipsa,2025-01-30 06:50:07.578387,2023-11-30 15:12:03.977291,Em Uso,"Recanto Henry Gabriel da Rocha, 655
Dom Silverio
65598673 da Mota de Macedo / BA",2025-07-22 00:07:42.681098,16.88,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27276,5268,30499,2261616837215,tenetur,2024-03-05 17:49:00.241468,2025-02-13 16:55:56.332357,Perdido,"Núcleo Maria Clara Jesus, 94
Mariquinhas
70508237 Dias de Fernandes / RS",2024-08-18 07:23:14.117269,2.61,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27277,9126,27370,8535141906253,quod,2025-01-31 04:34:19.184319,2024-07-24 03:24:44.712300,Em Uso,"Pátio de Fonseca, 91
Vila Novo São Lucas
74792442 Teixeira / RR",2024-11-12 15:47:45.797795,29.36,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27278,6396,20497,1919016417315,impedit,2023-10-21 03:11:05.797702,2025-01-27 16:19:32.532945,Novo,"Viaduto de Castro, 8
Solimoes
96470968 Almeida dos Dourados / AL",2025-04-29 14:08:43.267128,22.88,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27279,3500,1755,6220205778120,culpa,2024-01-12 06:22:19.341567,2024-02-11 01:33:04.186033,Em Uso,"Conjunto de Silveira, 50
Nova Esperança
90635-776 Garcia / BA",2024-10-01 15:59:02.720240,0.05,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27280,3618,13326,1039372666339,ipsa,2024-07-01 03:34:43.985758,2024-02-03 12:20:28.687600,Em Uso,"Vale Diogo da Luz, 77
Vila Nova
44623-825 Alves da Mata / BA",2025-01-22 11:10:54.244659,24.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27281,9339,56328,3753252586767,nihil,2024-10-13 03:39:56.087031,2023-09-04 14:51:13.983766,Vazio,"Rua Camargo, 851
Vila Bandeirantes
29292-762 Dias do Oeste / DF",2025-02-05 09:32:23.982167,24.85,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27282,4449,35693,0265247893307,quos,2025-06-21 12:01:27.288601,2025-03-21 03:37:56.395855,Em Uso,"Área Sousa, 1
Vila Havaí
49224265 Silveira / AP",2025-05-28 16:30:39.090867,36.9,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27283,5003,4811,7302943289348,velit,2023-10-21 19:40:24.522276,2024-05-21 12:06:58.208831,Em Uso,"Esplanada de da Cruz, 18
Leonina
16775639 Pastor dos Dourados / MA",2025-06-10 23:17:51.928494,27.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27284,985,54188,1442608546273,asperiores,2024-11-20 05:15:30.710205,2025-04-23 14:46:42.778543,Vazio,"Avenida Sophie Pereira
Apolonia
61836917 Cardoso / MG",2025-06-11 09:39:34.715096,25.18,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27285,7957,8074,0290710852291,quo,2024-08-06 08:45:38.231763,2024-06-14 17:56:57.520639,Perdido,"Pátio de Sampaio
São Marcos
37456436 Correia / SP",2025-06-23 06:28:01.273949,27.76,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27286,5120,46398,5614018302534,maxime,2023-08-26 11:50:41.257817,2024-09-17 10:56:53.547722,Em Uso,"Favela Giovanna Fogaça, 9
Distrito Industrial Do Jatoba
92726732 Mendonça de Vargas / AL",2024-09-18 19:12:41.788307,24.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27287,9156,55342,7267187085944,labore,2024-08-17 21:45:58.225443,2024-02-02 04:32:21.292531,Em Uso,"Residencial Bianca Montenegro, 9
Dom Cabral
30765686 da Conceição / SC",2024-08-08 12:02:33.019138,14.1,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27288,8825,16021,7148548888537,rem,2024-12-13 14:19:36.986831,2025-04-03 09:40:14.248881,Em Uso,"Avenida Costa, 40
Barroca
83175-687 Abreu de Marques / MA",2024-12-25 15:58:41.247701,13.21,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27289,4302,3977,5968996900276,corrupti,2025-01-13 20:56:06.225748,2025-01-04 18:29:41.026922,Em Uso,"Condomínio Cavalcante, 92
Buritis
80498-800 Pereira / RR",2025-03-16 23:54:21.476258,36.93,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27290,8223,58835,2840887028173,nobis,2025-01-28 08:34:59.526572,2023-09-08 12:03:13.633972,Em Uso,"Loteamento Luiza Farias, 33
Padre Eustáquio
75811-639 Nunes das Flores / TO",2024-09-21 12:15:36.352629,7.06,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27291,7686,49890,8718204720274,ipsa,2025-04-24 08:01:13.145267,2024-01-06 02:27:46.412974,Em Uso,"Viaduto de Rocha, 57
Vila Formosa
89740508 Gonçalves / PI",2024-10-26 09:46:32.536048,2.99,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27292,4465,27924,0228666368665,similique,2025-05-10 20:46:25.102977,2024-11-02 23:47:47.412856,Em Uso,"Praça Bianca das Neves, 66
Itapoa
32309839 da Mata do Sul / PR",2025-05-12 13:58:20.790435,40.04,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27293,5030,10065,4516660772790,ex,2024-11-20 21:30:08.081322,2024-07-15 01:09:59.131424,Perdido,"Parque Sampaio, 310
Vista Alegre
62969-953 Aparecida de Costela / DF",2025-06-20 01:52:51.563035,34.33,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27294,1313,3274,1004038500951,debitis,2025-04-01 11:48:57.876579,2024-07-05 09:56:33.821394,Em Uso,"Alameda Alexia da Rocha, 950
Conjunto Minas Caixa
75660065 Barros / GO",2025-04-07 02:01:32.542323,35.89,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27295,1186,49124,6152679552749,saepe,2024-08-12 06:21:20.923229,2025-06-02 22:29:15.986247,Perdido,"Condomínio Fernando Gomes, 5
Nova Vista
08039-668 Câmara / SP",2025-01-24 05:44:10.498793,7.37,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27296,5401,40275,3187466558065,nobis,2025-04-15 12:08:21.624331,2024-03-29 19:17:27.505993,Em Uso,"Vila Rhavi Silva, 95
Coqueiros
00624343 Carvalho / RO",2025-03-21 18:43:05.571417,42.7,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27297,5078,43111,7249641671450,enim,2024-01-30 20:02:43.889736,2024-01-13 00:39:14.262244,Em Uso,"Fazenda Aurora Pastor, 97
Conjunto Celso Machado
20915-074 Cardoso / RO",2024-08-08 19:33:42.111744,35.8,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27298,2321,46349,3698866771096,nostrum,2023-10-26 10:24:04.926091,2025-01-04 06:37:30.983128,Em Uso,"Colônia Otávio Silveira
Marieta 3ª Seção
26336123 Rocha de Correia / ES",2024-10-01 19:59:31.779012,20.43,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27299,72,43966,7010777988183,unde,2024-03-08 12:31:10.045819,2024-09-12 15:02:58.201300,Perdido,"Morro de da Mata, 88
Caetano Furquim
76049-746 Rocha / SE",2025-06-25 18:52:35.906252,18.93,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27300,4784,48844,2572121175472,doloremque,2023-11-09 00:59:52.412261,2024-05-02 21:09:52.437973,Em Uso,"Vale de Correia, 5
Cônego Pinheiro 1ª Seção
92949-155 Farias de Minas / SC",2025-07-06 20:53:13.070089,2.57,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27301,2710,37992,8802124876477,non,2024-10-14 12:58:12.745181,2024-05-18 11:57:50.248467,Novo,"Trevo Lopes, 80
Barão Homem De Melo 3ª Seção
74485-906 Nogueira do Galho / BA",2024-08-15 23:35:04.057895,21.74,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27302,5595,33521,9915949259550,magnam,2025-06-22 18:50:53.961791,2025-06-10 13:58:15.273397,Em Uso,"Quadra Raquel Pimenta, 5
Aparecida 7ª Seção
25372-649 da Rocha / GO",2025-06-20 00:35:29.761539,20.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27303,1112,16306,1572640301056,tempora,2023-08-10 02:01:08.939340,2025-04-07 20:04:10.111845,Em Uso,"Viela Casa Grande, 8
Atila De Paiva
22088-574 Aragão das Flores / AC",2025-04-30 17:10:37.712703,6.98,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27304,1841,43634,1933967542544,sequi,2024-08-23 02:32:02.147335,2024-08-09 06:54:51.793680,Em Uso,"Ladeira de Costa, 3
Vila São Geraldo
59086907 Cardoso de Lima / AM",2024-11-24 06:48:13.057368,24.09,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27305,6890,27147,0549719769483,ex,2024-07-22 02:28:40.019710,2023-12-06 08:07:07.349356,Em Uso,"Vila de Vasconcelos, 551
Vila Independencia 1ª Seção
18038-088 Machado / DF",2025-02-14 17:14:10.005427,3.13,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27306,3924,52541,9172542698135,numquam,2023-11-24 16:21:03.817603,2023-08-26 13:36:07.884912,Em Uso,"Vereda Casa Grande, 2
Santa Rosa
73876227 Rocha de Garcia / RS",2025-01-21 23:53:42.290485,5.16,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27307,6310,33618,6086941176589,architecto,2025-06-18 02:33:25.789072,2025-04-15 02:37:20.585573,Vazio,"Aeroporto Maria Fernanda Carvalho, 20
Vila Engenho Nogueira
73341-658 Pacheco / GO",2024-12-03 02:44:13.526030,18.78,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27308,4779,35813,3006445860138,nulla,2023-11-01 05:23:17.932067,2024-03-19 22:02:33.565536,Em Uso,"Pátio Bella das Neves, 62
Nova Granada
07096-902 Siqueira / MG",2024-12-18 20:26:56.819524,14.71,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27309,1305,33140,1133506524202,sapiente,2024-01-21 06:43:53.315006,2024-02-20 13:15:19.235189,Perdido,"Colônia Luiza Costela, 628
Vila Nova
62186-811 Costela / MT",2024-08-03 14:38:18.631859,43.75,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27310,5007,2902,7769461323211,excepturi,2024-03-03 01:37:04.938323,2024-01-24 03:03:03.009849,Perdido,"Recanto Novaes, 30
Esperança
94523943 Pastor do Amparo / DF",2025-05-31 06:32:17.796041,19.62,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27311,8950,9039,4423987695773,impedit,2023-09-19 03:06:34.290657,2024-01-12 20:58:26.066027,Em Uso,"Lago Albuquerque
São Bento
86229-539 Brito / TO",2025-05-07 19:43:42.069272,26.73,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27312,4966,49104,3844925295809,nihil,2023-08-30 17:48:33.226645,2023-12-01 19:10:52.405808,Em Uso,"Vale de Teixeira, 369
Vila Aeroporto
31228558 Camargo / TO",2024-08-22 01:42:56.178511,46.16,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27313,8551,38350,2468722836426,blanditiis,2025-01-05 03:52:25.908217,2025-01-06 01:28:31.171530,Em Uso,"Lago Carolina Viana
Varzea Da Palma
22694796 Costela da Prata / PB",2024-11-25 12:24:54.507023,42.35,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27314,7618,149,6575301882173,ex,2023-08-13 15:58:03.427037,2025-01-09 02:24:30.426333,Novo,"Vila de Cavalcanti, 79
Alta Tensão 2ª Seção
17095-729 Araújo / AP",2024-07-29 17:49:40.875332,45.15,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27315,8900,59609,8875767042677,porro,2023-09-18 11:02:49.579774,2023-12-03 11:44:30.534121,Em Uso,"Campo Maria Fernanda Fernandes, 31
São João
00190027 Mendes de Goiás / BA",2025-01-11 14:23:29.780533,35.23,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27316,6926,16986,2898588303907,labore,2025-02-20 10:10:22.596198,2023-10-14 11:46:57.350136,Perdido,"Estação Câmara, 79
Conjunto Califórnia I
57286180 Câmara / PE",2025-06-18 15:16:50.664339,13.82,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27317,6884,17964,6354070344224,atque,2025-04-01 01:03:24.782748,2023-12-29 19:13:44.238164,Em Uso,"Via Guerra
Novo Glória
05125-628 Brito do Oeste / BA",2024-08-15 14:23:11.287582,23.15,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
27318,282,498,6699652811740,distinctio,2024-01-27 13:28:40.033083,2025-07-07 10:45:26.838099,Em Uso,"Estação Pinto, 65
Piratininga
85997166 Câmara / ES",2024-08-20 21:03:54.918078,18.32,2025-07-29 19:51:52.424526,2025-07-29 19:51:52.424580
