HistoricoID,IsqueiroUsuarioID,LocalID,DataHoraRegistro,TipoEvento,Latitude,Longitude,Descricao,ConfiabilidadeLocalizacao,DataCriacao
10107,11081,58,2024-07-30 08:49:51.130767,Guardado,-23.513346835094502,-46.56769566163578,Iure eaque molestiae at expedita. Itaque eveniet voluptas ratione. Debitis officiis dolorum eligendi labore quisquam magnam.,0.09,2025-07-29 19:52:08.798653
10108,59077,488,2024-10-28 02:04:14.714713,Movido,-23.638030055960545,-46.64261304962718,Laboriosam soluta tempore consectetur soluta quisquam non. Provident aliquam tempore voluptate dolore assumenda explicabo. Rerum itaque deleniti repudiandae suscipit veniam optio ipsum.,0.78,2025-07-29 19:52:08.798653
10109,6199,170,2023-12-25 13:30:19.641672,Guardado,-23.46281399882083,-46.60826765608401,Possimus quo doloribus omnis. Similique explicabo nesciunt delectus magni. Nostrum molestiae libero est ad voluptas nisi.,0.58,2025-07-29 19:52:08.798653
10110,31264,389,2024-07-03 03:25:35.156798,Guardado,-23.644744390459717,-46.653056897094054,"Odio qui facere distinctio ipsam vel. Ipsum laudantium esse ipsa deleniti.
Unde quaerat doloremque ad officia. Doloribus dolores porro enim nesciunt cum.",0.22,2025-07-29 19:52:08.798653
10111,15507,463,2024-02-01 11:00:47.638231,Perdido,-23.411440421795778,-46.78701040030149,"Omnis veniam architecto quod. Eligendi iste necessitatibus quis beatae voluptate.
Possimus tempore nulla sapiente. Inventore dignissimos eligendi doloremque mollitia natus dolores eum.",0.94,2025-07-29 19:52:08.798653
10112,13961,9,2025-06-12 07:01:38.115638,Guardado,-23.458680536891574,-46.53319352786794,"Sequi adipisci perferendis. Labore quos vel. Nam corporis perferendis perferendis.
Corrupti facere veniam iste. Perferendis praesentium magni.",0.37,2025-07-29 19:52:08.798653
10113,39716,506,2025-04-18 20:55:22.676081,Perdido,-23.552186657851458,-46.724894650483634,"Doloremque neque vitae nobis. Quam fugiat eius ea.
Nesciunt excepturi corrupti. Quo ducimus quas saepe recusandae fugit illo.
Atque nobis dolore quos.",0.46,2025-07-29 19:52:08.798653
10114,49299,847,2025-04-08 03:04:45.844968,Movido,-23.584718572760263,-46.54767689773924,Porro molestiae vel. Impedit architecto accusamus ea quaerat delectus consequuntur.,0.99,2025-07-29 19:52:08.798653
10115,36632,40,2024-05-12 06:05:11.197096,Encontrado,-23.63923657950442,-46.56040275679805,"Velit sequi at beatae tempora deleniti qui. Deleniti reiciendis possimus repudiandae. Quidem doloremque fugit aliquam laudantium architecto.
Nostrum delectus dignissimos quaerat.",0.42,2025-07-29 19:52:08.798653
10116,56387,547,2024-04-19 01:34:02.611561,Guardado,-23.561922836219548,-46.58508036856401,"Atque officiis corrupti voluptate. Vero dolor iste. Occaecati harum enim commodi explicabo nostrum quo.
Dicta beatae alias occaecati. Velit saepe praesentium soluta.",0.3,2025-07-29 19:52:08.798653
10117,4721,759,2025-04-09 19:47:53.168221,Guardado,-23.673391235838718,-46.554385181176485,"Pariatur voluptatem illo delectus sapiente. Fugit aut aspernatur illo. Ipsam consequuntur minus cum iusto officia.
Recusandae autem alias ipsam. Ipsam minima voluptate.",0.45,2025-07-29 19:52:08.798653
10118,14917,166,2025-04-16 10:56:42.220025,Guardado,-23.559415655221926,-46.79328444728337,"Provident atque ullam perferendis magni voluptas esse. Iste eaque id consectetur aperiam.
Quo dignissimos voluptatem culpa voluptatum. Laborum voluptates non eum fugiat hic.",0.83,2025-07-29 19:52:08.798653
10119,40087,266,2024-07-04 03:53:42.942978,Encontrado,-23.515251713323554,-46.76338018735986,"Quidem ex hic quae ullam quibusdam. Delectus facere alias corporis dolorum consequatur tenetur.
Excepturi neque accusantium fugit odio dolorum.",0.39,2025-07-29 19:52:08.798653
10120,30143,432,2025-05-26 17:07:25.346737,Guardado,-23.434916981498482,-46.75029793890646,Aut mollitia commodi sint veritatis quasi consequatur laboriosam. Minus temporibus quo occaecati excepturi consequatur.,0.4,2025-07-29 19:52:08.798653
10121,5497,251,2025-05-23 21:30:01.658302,Perdido,-23.637665635228682,-46.65878980304344,"Aliquid alias ab maiores nesciunt. Nam eaque quaerat. Sapiente quibusdam sint accusantium hic ratione.
Recusandae nostrum molestiae. Odit quia ipsa exercitationem asperiores.",0.02,2025-07-29 19:52:08.798653
10122,4864,859,2023-07-30 08:51:31.412798,Movido,-23.62520276808164,-46.616587478563076,Debitis repellat inventore saepe. Molestias alias vitae quod aliquam dolorem. Ex debitis dolor ipsum numquam.,0.12,2025-07-29 19:52:08.798653
10123,50307,344,2024-10-02 16:16:57.113024,Perdido,-23.647664602552886,-46.79272005284158,Nulla aspernatur aut est exercitationem velit voluptatibus. Aut sint velit vero repellendus. Perspiciatis quia porro amet vitae cupiditate.,0.47,2025-07-29 19:52:08.798653
10124,28132,752,2024-12-30 02:03:38.206725,Perdido,-23.48208242699652,-46.60851551809254,"Tempora iste sit. Hic accusamus laboriosam ducimus quo.
Aliquid et qui quis amet rem. Possimus dolorem doloribus consequatur.",0.17,2025-07-29 19:52:08.798653
10125,11247,186,2025-05-12 18:51:25.003693,Encontrado,-23.51129583783967,-46.604952840823536,Laudantium dicta cumque odit doloremque. Ducimus eveniet magni hic porro porro. Ipsum libero iure nostrum dolores voluptatibus fugiat itaque.,0.23,2025-07-29 19:52:08.798653
10126,51725,219,2024-12-24 00:01:59.010728,Perdido,-23.671274380449372,-46.52941902782908,Doloribus deserunt distinctio repellendus. Vero error rerum illo iste praesentium. Soluta maiores aliquid maiores perspiciatis dolor.,0.85,2025-07-29 19:52:08.798653
10127,14649,513,2024-09-13 10:27:47.567371,Perdido,-23.696567676511684,-46.51317602893816,"In ipsa reiciendis a ipsa natus modi. Fugit saepe veniam ad recusandae dicta illo.
Laudantium perspiciatis accusantium aspernatur. Quisquam fugit inventore doloremque.",0.44,2025-07-29 19:52:08.798653
10128,34229,931,2023-08-27 22:50:03.140678,Encontrado,-23.444944641068304,-46.527618342526836,"Ea aperiam quibusdam autem reprehenderit rerum. Odio omnis autem saepe.
Fuga nihil natus temporibus delectus nulla corrupti nisi. Nemo enim eaque repellat molestias possimus.",0.68,2025-07-29 19:52:08.798653
10129,7356,592,2024-08-25 08:31:36.474625,Movido,-23.537265908078904,-46.653648974638216,"Iusto sapiente quod nam eligendi illum a. Sit magni explicabo corporis soluta doloribus asperiores. Earum alias ea facilis adipisci.
Nobis ex consequuntur iste quidem voluptas maiores.",0.29,2025-07-29 19:52:08.798653
10130,54999,877,2025-07-11 05:11:19.154113,Perdido,-23.552316667825437,-46.614385399595264,Natus velit quis nisi ut. Harum impedit impedit quia ad. Labore eum nisi suscipit.,0.77,2025-07-29 19:52:08.798653
10131,13087,936,2023-09-15 22:47:35.708217,Perdido,-23.502515140645674,-46.546430044040825,Et accusamus ratione expedita dolorem. Reiciendis minima maiores quos. Deleniti aperiam adipisci qui ea officiis.,0.3,2025-07-29 19:52:08.798653
10132,9367,157,2024-05-13 15:05:51.010593,Movido,-23.521064742841304,-46.517431220124216,Sed rem doloribus praesentium accusantium aperiam reiciendis similique. Nam eveniet laborum quod ab. Debitis facere laudantium odio minima.,0.52,2025-07-29 19:52:08.798653
10133,21067,990,2025-07-06 04:41:35.636811,Perdido,-23.640355892693755,-46.65781863391759,Animi iste saepe alias. Voluptate corrupti quaerat a suscipit.,0.44,2025-07-29 19:52:08.798653
10134,58427,852,2024-02-14 14:48:36.052123,Movido,-23.686464112686284,-46.57399717197901,"Nesciunt placeat molestiae minima. Debitis aspernatur sed beatae commodi eveniet illo numquam.
Eligendi illo reiciendis sed. Ipsam beatae non.",0.76,2025-07-29 19:52:08.798653
10135,51512,279,2024-10-10 16:17:53.479267,Guardado,-23.4085791936657,-46.70295067916189,"Consequuntur perferendis et odit quisquam inventore. Neque ipsum veniam.
Dicta ut expedita. Vitae expedita odit quam.",0.9,2025-07-29 19:52:08.798653
10136,54951,205,2023-12-12 07:30:26.095612,Guardado,-23.68844280633149,-46.62554249424051,"At deserunt vero. Aspernatur similique assumenda exercitationem rerum repudiandae tempore. Soluta dignissimos mollitia delectus enim error aperiam qui.
Molestias qui deserunt. Nulla est quisquam.",0.44,2025-07-29 19:52:08.798653
10137,15882,705,2023-08-06 19:47:23.912875,Guardado,-23.45084027569749,-46.67879099602876,Odio modi earum. Pariatur itaque pariatur deleniti tempora ducimus occaecati.,0.39,2025-07-29 19:52:08.798653
10138,40361,742,2025-05-20 15:08:59.996734,Guardado,-23.4570729758419,-46.61504634954242,Facilis vero non tempora beatae. Quasi beatae officia accusamus vitae in. Tempora minima perspiciatis occaecati quibusdam possimus consequuntur. Sunt distinctio pariatur quas quae.,0.42,2025-07-29 19:52:08.798653
10139,53731,798,2025-02-13 15:25:01.560482,Perdido,-23.679670112851653,-46.529588644828706,"Asperiores inventore commodi corporis cupiditate repudiandae iure eaque. Sit sunt explicabo ad. Pariatur nihil saepe.
Voluptas sapiente necessitatibus possimus cum reiciendis.",0.93,2025-07-29 19:52:08.798653
10140,47049,279,2023-11-26 04:16:52.188679,Movido,-23.55674291405827,-46.78161760513621,"Esse eum praesentium fuga veritatis amet dolor. Eos incidunt maiores cum.
Aliquam facilis eius repellendus. Modi eos sit id hic sunt vero. Laborum reiciendis quae occaecati.",0.93,2025-07-29 19:52:08.798653
10141,4572,176,2025-01-22 06:57:23.702588,Perdido,-23.50639934361232,-46.65936670181652,Veritatis velit veritatis nostrum. Ab quae saepe dolorem. Nesciunt officia voluptatem porro autem hic. Quia facilis vitae id consequatur.,0.93,2025-07-29 19:52:08.798653
10142,50112,870,2024-02-24 17:03:14.398390,Perdido,-23.530928758716044,-46.766073441691155,"Repellat voluptatem totam beatae sint. Nam sequi maiores.
Aliquam officia voluptate similique. Ullam aliquid totam dolores odio. Cum assumenda quod maiores vitae.",0.08,2025-07-29 19:52:08.798653
10143,25703,689,2023-12-04 17:54:16.287157,Encontrado,-23.610914955943954,-46.51796441848083,Nemo magni mollitia nam ipsum delectus. Aspernatur itaque ex consequatur impedit. Laudantium ratione mollitia in. Est quis eius excepturi voluptatum blanditiis totam.,0.34,2025-07-29 19:52:08.798653
10144,55701,539,2024-08-25 01:52:40.053371,Encontrado,-23.42744942157308,-46.6598136847991,"Voluptate consectetur dolorum voluptate porro corporis alias. Dignissimos nostrum ullam reprehenderit voluptate cupiditate.
Dolore minus alias rerum error. Minima commodi placeat minus.",0.59,2025-07-29 19:52:08.798653
10145,20647,490,2024-02-03 04:13:52.576949,Guardado,-23.55261752040162,-46.71714212646456,"Consequatur quo reiciendis ratione ad. Voluptatibus distinctio maxime. Minima adipisci id.
Animi unde eum iste placeat amet. Inventore animi nihil rerum pariatur tempora.",0.22,2025-07-29 19:52:08.798653
10146,7012,717,2024-02-22 01:59:12.088974,Guardado,-23.535454743146378,-46.51806650772835,"Expedita similique expedita. Debitis iure fuga incidunt.
Mollitia ducimus inventore deleniti ut placeat. Pariatur repellendus earum id iure. Ipsum vitae ab quaerat.",0.05,2025-07-29 19:52:08.798653
10147,30437,112,2024-01-16 05:35:05.201048,Guardado,-23.6307061113262,-46.63070387169262,Veritatis blanditiis odio saepe maxime. Sequi tempora id consectetur. Consectetur qui sunt sed modi distinctio esse.,0.48,2025-07-29 19:52:08.798653
10148,43123,733,2024-03-24 22:45:00.702963,Guardado,-23.557841920951844,-46.50321854388101,Tempore facilis assumenda. Magnam necessitatibus voluptatum esse officia magnam natus.,0.13,2025-07-29 19:52:08.798653
10149,33007,748,2025-02-14 04:08:58.067058,Guardado,-23.562508593254925,-46.68205287311747,Illo ipsum vel occaecati praesentium sunt officia corrupti. Vitae sequi tempora minus.,0.25,2025-07-29 19:52:08.798653
10150,25622,680,2024-07-29 19:25:55.274403,Guardado,-23.469919046680612,-46.69558424883223,Ducimus odio corporis quaerat. Occaecati voluptas harum corporis excepturi officia. Consequatur natus veritatis in molestias voluptate. Similique et vitae.,0.39,2025-07-29 19:52:08.798653
10151,55606,382,2025-04-06 09:26:47.100753,Movido,-23.621007499816116,-46.622889780817516,"Aperiam enim magnam vel. Similique eius maiores nam. Exercitationem dolor vero perspiciatis quis id itaque.
Maxime eveniet odio architecto eaque tempora. Qui ullam odit cupiditate illo officiis.",0.43,2025-07-29 19:52:08.798653
10152,47926,662,2023-09-17 10:27:54.982449,Movido,-23.534742241382794,-46.75027092213238,Cumque provident architecto mollitia eius neque ab. Nulla deserunt rem asperiores reiciendis. Sunt aperiam recusandae veritatis ipsa quos laudantium dolore. Optio illum incidunt rerum iure.,0.76,2025-07-29 19:52:08.798653
10153,32891,267,2023-08-16 01:14:48.117916,Guardado,-23.51198079782071,-46.51682465214368,Animi ipsum rerum vero odit. Sapiente odit praesentium tenetur a quibusdam quisquam occaecati. Accusantium debitis amet.,0.17,2025-07-29 19:52:08.798653
10154,40188,809,2025-01-29 17:04:20.752295,Movido,-23.546607168548228,-46.78496902820273,Officia nam quidem neque voluptatibus eius quibusdam. Vitae similique fugit cum repellendus impedit qui rem. Adipisci veritatis unde odit error perspiciatis.,0.15,2025-07-29 19:52:08.798653
10155,15853,372,2024-12-17 04:46:37.335029,Guardado,-23.572210853212425,-46.73052577651892,"Error consectetur nam minima.
Tenetur hic totam officia quod aliquam corrupti. Inventore aliquam a perferendis.",0.94,2025-07-29 19:52:08.798653
10156,35722,472,2023-08-01 23:29:07.645085,Perdido,-23.64164927971637,-46.75024154511812,Assumenda similique et deleniti. Iusto aperiam eius placeat voluptatibus ab sequi. Laborum repudiandae aut eaque.,0.27,2025-07-29 19:52:08.798653
10157,22163,773,2024-06-12 07:26:10.285686,Movido,-23.414768311968263,-46.678897409256386,"Dolorum voluptates distinctio totam. Sit cupiditate cum itaque ipsam.
Dicta maxime hic tempore ea sit esse. Ipsa ipsam voluptatem suscipit dolorum tenetur.",0.45,2025-07-29 19:52:08.798653
10158,26084,487,2025-07-11 17:43:49.257897,Perdido,-23.49597476263201,-46.68102510605549,Consequuntur quidem adipisci quo. Reprehenderit occaecati dignissimos inventore aut recusandae ipsam. Temporibus rem assumenda aperiam quia temporibus.,0.24,2025-07-29 19:52:08.798653
10159,2153,694,2023-09-27 22:09:49.041826,Guardado,-23.541503349023408,-46.76636592973548,Expedita blanditiis ullam iusto earum esse voluptatem iure. Consectetur facere distinctio dignissimos ullam.,0.26,2025-07-29 19:52:08.798653
10160,11228,672,2025-03-28 15:36:38.878098,Movido,-23.551976905252975,-46.580081115605864,Quod ipsa nostrum voluptates numquam doloribus asperiores. Odio esse error deleniti. Unde accusamus earum repellendus cupiditate at.,0.14,2025-07-29 19:52:08.798653
10161,37221,578,2025-05-19 16:30:15.830833,Guardado,-23.67881327072409,-46.655473573024466,Natus commodi expedita unde voluptates dicta facere. Aut amet voluptatem voluptas.,0.06,2025-07-29 19:52:08.798653
10162,21466,186,2024-07-13 21:56:15.144495,Encontrado,-23.50804999524766,-46.56560237294973,Quas quae non cumque quis recusandae nulla nihil. Assumenda necessitatibus suscipit. Qui nisi blanditiis minus soluta quia veritatis.,0.45,2025-07-29 19:52:08.798653
10163,52767,408,2024-05-12 22:20:23.180572,Guardado,-23.48367788414643,-46.69334883070532,"Cum eius cum debitis officia omnis ullam sapiente. Omnis fugit repellat animi qui.
Enim dolorem accusantium corporis aspernatur. Officia quos architecto adipisci.",0.8,2025-07-29 19:52:08.798653
10164,29670,936,2024-06-20 10:37:16.371768,Perdido,-23.542369805625942,-46.74549429929475,"Reiciendis eos quidem eaque ea illum. Aperiam quas modi omnis.
Temporibus nobis fugiat asperiores quam ex. Id est in repellat distinctio aspernatur.",0.36,2025-07-29 19:52:08.798653
10165,14217,901,2024-07-10 23:31:38.498899,Movido,-23.67569100620153,-46.78833906413904,Esse molestias nemo sit. Vitae veritatis consequatur eius blanditiis accusamus officiis. Quis sapiente expedita veritatis modi commodi repellendus.,0.36,2025-07-29 19:52:08.798653
10166,31255,266,2023-12-25 03:51:08.970830,Perdido,-23.525398311122427,-46.76637052293381,Doloremque impedit magnam earum quisquam vitae. Repellendus error incidunt necessitatibus rem ab porro. Corrupti nemo provident voluptatum corrupti. Labore consequuntur nisi est.,0.71,2025-07-29 19:52:08.798653
10167,42816,447,2024-01-23 18:45:58.052763,Perdido,-23.405632872156104,-46.632813496664625,Odit facilis quia non. Voluptatibus facilis cupiditate quasi. Velit et accusantium inventore nostrum.,1.0,2025-07-29 19:52:08.798653
10168,50507,289,2023-08-04 22:33:15.066289,Encontrado,-23.49904822367868,-46.74242387881832,Occaecati dolores nemo libero accusantium voluptates officia.,0.27,2025-07-29 19:52:08.798653
10169,16562,235,2024-09-05 06:50:45.840520,Encontrado,-23.460701970721853,-46.51659598758249,"Deleniti optio magnam nam dolorum modi. Iusto numquam ut possimus odio. Ab tempora nemo reprehenderit rem rem.
Quasi totam cumque officia saepe. Et consectetur rerum molestiae nisi nulla fugiat.",0.45,2025-07-29 19:52:08.798653
10170,57138,825,2024-09-13 21:46:45.411821,Encontrado,-23.422917811872104,-46.65976826711187,Unde recusandae maiores. Asperiores eaque aliquid sit beatae facere. Molestias reiciendis ut esse animi sequi.,0.29,2025-07-29 19:52:08.798653
10171,39653,784,2024-08-10 04:12:00.988578,Encontrado,-23.54863369255999,-46.52992242669785,"Consequuntur repudiandae nam nulla odit.
Nisi cupiditate voluptatibus minima iusto. Perspiciatis corporis tenetur a est.",0.72,2025-07-29 19:52:08.798653
10172,52473,37,2025-07-03 23:41:29.467977,Guardado,-23.529189982023404,-46.75389207595897,"Neque autem consequuntur mollitia. Voluptatibus vero blanditiis perspiciatis minus.
Earum a debitis alias cum deserunt.",0.31,2025-07-29 19:52:08.798653
