LocalID,NomeLocal,TipoLocal,Endereco,Latitude,Longitude,Descricao,DataCriacao
602,Barbosa,Bar,"Alameda de da Luz, 65
São Salvador
64275-463 Pires de Rodrigues / PA",-23.675041828211747,-46.71182717310666,"Facilis suscipit rerum consequuntur velit. Provident nulla maxime quo.
Impedit exercitationem fugiat totam. Consequatur sit nesciunt eius voluptatum. Aperiam qui cupiditate aliquam ab ex.",2025-07-29 19:51:54.642002
603,da Rosa,Outro,"Passarela Moreira, 134
Funcionários
99896654 da Mata / PB",-23.65385499308074,-46.54109479899949,Magnam dignissimos vitae. Culpa officiis veritatis laborum sapiente deserunt veritatis deleniti. Voluptate totam ea earum possimus assumenda.,2025-07-29 19:51:54.642002
604,Moreira - EI,Outro,"Pátio de Cardoso, 1
Jardim Guanabara
61375537 Costa de Machado / RN",-23.686565506237077,-46.696760759040906,Cupiditate quia sed nam. Recusandae voluptatem voluptates. Quidem maiores voluptas quae laudantium laborum.,2025-07-29 19:51:54.642002
605,Rezende Macedo S/A,Trabalho,"Aeroporto Otto Cirino, 585
Vila Ecológica
02090-166 Moura / RO",-23.674513779784895,-46.53447379280928,Nihil dolores fugit blanditiis ullam quod molestias nobis. Minus ducimus possimus quidem blanditiis ipsum quos. Recusandae quisquam laborum aut accusamus voluptatum a.,2025-07-29 19:51:54.642002
606,Almeida Ltda.,Bar,"Largo Ramos
Vila Aeroporto
26952009 da Cunha / RN",-23.584216424383605,-46.77269931199456,"Modi veniam debitis accusantium.
Omnis error excepturi vel architecto. Soluta commodi adipisci expedita. Aperiam nihil illum veritatis. Vel magni officiis ipsum temporibus error illum molestias.",2025-07-29 19:51:54.642002
607,Vieira,Bar,"Via Gonçalves, 38
Santa Rosa
91218-652 Brito / CE",-23.55758494052285,-46.60748295921049,Quod distinctio eum. Minus laboriosam quisquam similique esse placeat sunt quaerat. Vero maxime vel rerum placeat assumenda. Magni quae ratione vel impedit.,2025-07-29 19:51:54.642002
608,Moura,Casa,"Campo de Farias, 1
Conjunto Lagoa
83972-781 Rodrigues de Cirino / RO",-23.591380953797252,-46.510836660846536,"Adipisci id assumenda deserunt qui rem. Quam nam provident iusto.
Architecto perspiciatis doloribus cum et. Cumque fuga cumque.",2025-07-29 19:51:54.642002
609,Santos,Outro,"Loteamento Araújo, 90
Buraco Quente
95459597 Vargas / PI",-23.6748703634509,-46.633000181158906,Quas ipsum adipisci laudantium ipsam nobis. Officiis debitis natus modi voluptates maxime ipsam.,2025-07-29 19:51:54.642002
610,Aparecida,Trabalho,"Ladeira Ferreira, 99
Teixeira Dias
20671-953 Martins das Pedras / RS",-23.609467486045155,-46.639902385993715,"Labore corporis aspernatur tenetur. At eveniet ullam voluptatibus esse.
Tempore illo vero voluptatibus vel similique dicta. Omnis dolores et.",2025-07-29 19:51:54.642002
611,Nunes - EI,Trabalho,"Fazenda Dias, 422
Atila De Paiva
04014-782 Moraes / AP",-23.58359027197737,-46.70004058941817,Dolores sint nulla optio quasi praesentium laudantium provident. Illo necessitatibus sequi adipisci.,2025-07-29 19:51:54.642002
612,da Rosa Ramos S/A,Casa,"Largo Lorena Sampaio
Ipiranga
07493-223 Sousa das Pedras / AC",-23.49494663192269,-46.55578202875512,Vero sed natus voluptatem. Possimus libero nostrum impedit libero perferendis inventore.,2025-07-29 19:51:54.642002
613,da Cunha S.A.,Bar,"Campo de da Costa, 57
Olhos D'água
19199-805 Cavalcante do Galho / GO",-23.600086472485533,-46.68864188639706,Mollitia fuga earum iure magnam ea eveniet.,2025-07-29 19:51:54.642002
614,Cirino,Outro,"Condomínio Brito, 11
Aparecida
47758530 Novaes da Praia / RS",-23.55330751802658,-46.62413651219022,Eveniet ipsam id ipsa. Cumque consectetur ut illum. Nam necessitatibus expedita.,2025-07-29 19:51:54.642002
615,Melo - ME,Casa,"Passarela de Gomes
Tiradentes
97788324 Ribeiro de Minas / RN",-23.41545861445142,-46.55408595201762,"Tenetur nobis quam minus repellendus. Nostrum laudantium repudiandae impedit. Voluptatem maxime voluptatibus consectetur.
Neque nemo nobis quas nesciunt. Ex dolor cum. Velit fugit esse.",2025-07-29 19:51:54.642002
616,Pinto Santos Ltda.,Outro,"Rodovia da Rocha, 102
Oeste
23400-729 Sousa / SP",-23.559398793796017,-46.74865767653064,"Ad quibusdam consequuntur. Unde possimus magni et commodi fugit. Vero sequi in quam laudantium perferendis dicta.
Eius quibusdam a quis accusamus qui.",2025-07-29 19:51:54.642002
617,Peixoto,Outro,"Núcleo Teixeira, 59
Dom Bosco
61095658 Barbosa / BA",-23.636529366104906,-46.538838704788716,"Esse eveniet distinctio. Voluptatem ipsum esse corporis cum impedit. Aperiam harum et modi aspernatur commodi.
Incidunt dolorem enim mollitia quidem. Doloribus natus illo deserunt.",2025-07-29 19:51:54.642002
618,Castro,Trabalho,"Quadra Pacheco, 32
Lagoinha Leblon
86375192 Araújo / PI",-23.487881757936552,-46.60448304353005,Reprehenderit pariatur deleniti fugiat eos sint. Quos eius commodi dolores. Officiis architecto ab sed error optio praesentium alias.,2025-07-29 19:51:54.642002
619,Siqueira,Bar,"Parque Laís Dias, 4
Etelvina Carneiro
64837210 Azevedo / SC",-23.69595956530923,-46.76631105981312,Eius saepe iste corporis deserunt numquam. Modi provident itaque reiciendis harum cum rerum.,2025-07-29 19:51:54.642002
620,Siqueira S/A,Outro,"Viela de Moura, 250
Vila São Paulo
23194146 Mendes / BA",-23.531286935324292,-46.69451715471615,Impedit eum repudiandae suscipit. Eaque dolorum molestiae itaque amet porro velit cumque.,2025-07-29 19:51:54.642002
621,Ribeiro,Outro,"Núcleo de Viana, 19
Varzea Da Palma
38862520 Fernandes do Galho / PR",-23.457146827108108,-46.58567233712948,"Ipsam delectus accusantium. Numquam quasi dolor consequatur.
Unde facere autem odio optio ratione.
Ipsa tempore magni aperiam sequi. Illum impedit dolor qui itaque veniam.",2025-07-29 19:51:54.642002
622,Barbosa,Casa,"Trevo de Costa, 54
Vila Nova Gameleira 3ª Seção
47013383 Vargas / AL",-23.6943863622133,-46.745669190261616,Doloremque provident distinctio asperiores. Praesentium rem dolorum quam distinctio velit enim.,2025-07-29 19:51:54.642002
623,Andrade Azevedo e Filhos,Restaurante,"Chácara Pimenta
Vila De Sá
75078191 Albuquerque / PI",-23.508788300295734,-46.68863777330961,"Libero labore qui et beatae. Fugiat minus occaecati cumque sequi rerum.
Nam voluptatibus occaecati cumque. Placeat quae nobis quibusdam. Occaecati nobis harum nobis eos magni vitae.",2025-07-29 19:51:54.642002
624,Pastor,Trabalho,"Aeroporto Borges, 4
Santo Antônio
35123849 Moreira da Serra / AC",-23.410247314240795,-46.68892432120032,"Magni ab sit nesciunt. Eveniet unde sit qui cupiditate molestiae ab architecto. Quo architecto tempore placeat.
Consectetur quia officiis at laudantium. Iure atque veritatis.",2025-07-29 19:51:54.642002
625,Marques e Filhos,Bar,"Fazenda de Ferreira, 1
Solar Do Barreiro
93975-627 Albuquerque / RN",-23.498879907427273,-46.57613995550369,"Aliquam id expedita inventore eaque in quibusdam.
Quaerat illo accusantium dolor illum eius velit. Quisquam temporibus natus distinctio magnam.",2025-07-29 19:51:54.642002
626,da Conceição e Filhos,Restaurante,"Alameda de Moreira, 29
Pompéia
00681476 Duarte do Norte / PA",-23.673861877392316,-46.70673516607425,In dolorum natus deserunt. Nostrum distinctio cumque autem.,2025-07-29 19:51:54.642002
627,Novais,Casa,"Estação de da Luz, 59
Vila São Dimas
79908-724 Aparecida / SP",-23.452255855318324,-46.51521192048605,"At hic quas sunt numquam praesentium error. Consequuntur non dolore ut labore voluptatem.
Aliquam doloremque consequuntur vel cumque.",2025-07-29 19:51:54.642002
628,Mendonça Duarte S.A.,Outro,"Ladeira de Freitas, 9
Ipe
34393896 Siqueira do Galho / SE",-23.502661610209632,-46.66594833007771,Assumenda deserunt nisi quaerat ab voluptas. Necessitatibus occaecati est aperiam hic in in inventore.,2025-07-29 19:51:54.642002
629,da Luz S/A,Outro,"Largo Moraes, 50
Santa Margarida
13741-692 Campos / TO",-23.628567929931208,-46.79525597633126,"Magnam impedit laboriosam repellendus. Consectetur dolores reprehenderit nisi accusamus.
Id facilis dolorem nulla fuga. Voluptatibus laborum doloribus dolore autem ipsam numquam. Rem at officia.",2025-07-29 19:51:54.642002
630,da Cunha,Restaurante,"Lagoa Campos, 45
Satelite
89242434 Guerra de Minas / AL",-23.428875727919316,-46.77097581810273,"Enim pariatur veniam sed exercitationem. Beatae nesciunt a sequi tenetur architecto.
Saepe mollitia ipsam non eaque quod. Molestias suscipit debitis aut ullam sapiente modi.",2025-07-29 19:51:54.642002
631,da Conceição da Mota - EI,Trabalho,"Área José Camargo
Vila Novo São Lucas
41497802 Siqueira de Goiás / PA",-23.623321639506386,-46.57884152475484,Autem voluptas est minima. Iure autem eos illum eius eum officia. Beatae totam necessitatibus accusamus vel provident. Et adipisci vel perspiciatis inventore laborum facere cum.,2025-07-29 19:51:54.642002
632,Moura,Outro,"Fazenda Borges, 349
Xodo-Marize
86514295 Cirino da Mata / AC",-23.525737832895217,-46.71931327883309,Perferendis iure tempora omnis itaque praesentium. Animi in autem aperiam neque vero.,2025-07-29 19:51:54.642002
633,Albuquerque,Casa,"Aeroporto de Porto, 89
Santa Inês
97884-058 Santos / AL",-23.633113951249324,-46.51115328384813,"Deleniti commodi aut iste. Ipsam hic quod voluptas quia rem dolor. Harum consectetur explicabo eaque ducimus.
A quo et. Quibusdam ullam sed. Impedit quaerat tempore provident.",2025-07-29 19:51:54.642002
634,Monteiro,Trabalho,"Campo Mariane Cardoso
Luxemburgo
34058-627 Silveira / BA",-23.649216651026304,-46.53732746214351,Error accusamus quia deleniti. Quibusdam architecto libero laboriosam repellendus.,2025-07-29 19:51:54.642002
635,Borges S.A.,Trabalho,"Colônia da Conceição, 3
Pilar
53884701 Sales / MS",-23.47561642419453,-46.53215794299757,"Explicabo beatae officia exercitationem accusamus quisquam impedit. Excepturi est ex.
Similique facere perspiciatis ipsa necessitatibus fuga. Tempore aliquam libero praesentium culpa.",2025-07-29 19:51:54.642002
636,Rocha,Outro,"Morro Brayan Vieira, 29
São Marcos
20971-261 Costa dos Dourados / PR",-23.61721312153238,-46.52380708587267,"Est est ipsum dolorem quas. Dolores corrupti ipsa quis fuga.
Facilis veritatis at atque quisquam fugit at enim. Consectetur quia similique delectus non et in quod. Quis necessitatibus quam eum nemo.",2025-07-29 19:51:54.642002
637,Barros,Casa,"Conjunto Machado, 9
Coração Eucarístico
68008-181 Camargo da Serra / AM",-23.62108479579182,-46.52560069214297,"Sit vel ad. Labore corporis atque itaque voluptas dolores eos. Necessitatibus praesentium pariatur aliquid corporis.
Non nisi inventore. Asperiores necessitatibus quam iste.",2025-07-29 19:51:54.642002
638,Casa Grande Ferreira S/A,Bar,"Pátio de Novais, 427
Alto Caiçaras
51545-065 da Mata / MS",-23.493656602196165,-46.67380224298796,Laborum cum distinctio asperiores accusamus dignissimos. Vel libero mollitia eius. Laboriosam odio in rerum ea. Et aliquid tempora.,2025-07-29 19:51:54.642002
639,da Rocha,Outro,"Campo de Freitas, 12
Pompéia
91203-136 Rocha / MG",-23.640102386533766,-46.538345764674844,"Aliquid quam minus reiciendis commodi amet eaque. Veritatis nihil consequuntur quia reprehenderit odit.
Ab doloribus in quis praesentium excepturi. Culpa itaque cumque culpa odio possimus id.",2025-07-29 19:51:54.642002
640,Nogueira S.A.,Restaurante,"Avenida Albuquerque, 898
Santa Margarida
03502-181 Pastor do Norte / RS",-23.493595452562776,-46.75386178356848,Quam architecto earum error ullam. Neque voluptates quia fugiat enim repellendus. Ipsam libero libero beatae vitae. Officia optio magnam quod quo voluptate quidem doloribus.,2025-07-29 19:51:54.642002
641,Vargas,Bar,"Praia Pereira, 88
Indaiá
37562-046 Pinto / AL",-23.637155361065677,-46.67476116585862,"Nostrum eos fugit fugit.
Quam incidunt minus provident magni. Ex expedita perferendis aut debitis labore explicabo praesentium. Deleniti eos voluptatibus mollitia rerum adipisci autem.",2025-07-29 19:51:54.642002
642,Campos Guerra - EI,Trabalho,"Lago Marques
Garças
03297552 Fernandes Verde / MA",-23.64615056630477,-46.78784102281976,"Quae tempore eaque minus numquam. Et explicabo veritatis nisi. Nemo magni aspernatur.
Voluptatum consequuntur dicta asperiores adipisci facere ipsa. Accusantium libero esse.",2025-07-29 19:51:54.642002
643,Cunha,Bar,"Estrada Siqueira, 8
Vila Nova Cachoeirinha 2ª Seção
11653659 Guerra / RO",-23.589595718472722,-46.71954381143767,Distinctio fugit dolore tempora. Maiores tenetur natus architecto quisquam. Ut labore repudiandae amet. Assumenda a culpa in provident perspiciatis harum.,2025-07-29 19:51:54.642002
644,Caldeira S/A,Bar,"Núcleo Heloisa Casa Grande, 4
Vila Mantiqueira
44613141 Vieira do Oeste / SP",-23.570196575147,-46.53635443405808,"Perspiciatis quaerat dolores nemo possimus optio. Dolore saepe amet id fuga consequuntur. Doloremque minima rerum rem dignissimos velit.
Optio aperiam rerum ex. Quia voluptate veritatis id.",2025-07-29 19:51:54.642002
645,Souza,Bar,"Trecho de Costa, 6
Dona Clara
90650886 Freitas / RS",-23.59349532464038,-46.583289416588364,"Autem ducimus perspiciatis magnam non. Eveniet consequuntur maxime esse.
Non optio asperiores amet deserunt in perspiciatis et. Quis sunt quidem quibusdam libero. Sint nemo eos alias.",2025-07-29 19:51:54.642002
646,Martins Melo e Filhos,Casa,"Praça Sales, 40
Jardim América
86053-210 Moreira Grande / TO",-23.638019286037014,-46.694277582556964,"Vel excepturi cum distinctio.
Earum iusto ducimus repellat. Eum reiciendis quisquam recusandae labore impedit reprehenderit. Cupiditate veritatis accusantium magni dolor maiores eius voluptates.",2025-07-29 19:51:54.642002
647,Sá,Casa,"Alameda Henry Gabriel Fogaça, 869
Maria Goretti
39891695 Novaes de Sá / ES",-23.696865793073197,-46.703813701472214,"Non facere soluta. Debitis voluptatibus distinctio consequuntur commodi suscipit tempore.
Impedit corporis placeat iure expedita maxime laudantium. Earum error quo similique.",2025-07-29 19:51:54.642002
648,Martins,Outro,"Praia de Moraes, 8
Vila São Dimas
44171-490 da Luz de Nunes / MG",-23.475059276866205,-46.68232738806622,Cupiditate voluptate magni facilis neque laudantium. Eligendi unde dolor dolores ullam officia.,2025-07-29 19:51:54.642002
649,Aragão,Trabalho,"Rua de Ribeiro, 20
Vila Engenho Nogueira
21965-867 Sampaio / AM",-23.43715094435148,-46.601315216721694,"Dolorum itaque possimus ipsam ut. Cupiditate expedita occaecati quisquam rem natus numquam. Mollitia fuga rem fugiat vitae.
Esse maxime natus quos animi eligendi. A impedit sed quisquam.",2025-07-29 19:51:54.642002
650,Montenegro,Outro,"Viela Pacheco, 47
Vila Sesc
33452-858 Sousa / PB",-23.511418408966733,-46.55952889451492,Minima aut rerum dolorum placeat eos delectus. Possimus dignissimos sit perspiciatis enim maiores. Vel reiciendis quo magnam numquam dolores iste.,2025-07-29 19:51:54.642002
651,Duarte S.A.,Bar,"Trecho de Santos, 45
São Cristóvão
44107-719 Garcia / PE",-23.48942152756077,-46.7562434361075,"Sapiente corrupti necessitatibus rem nisi. Perspiciatis inventore ex aut.
Ad temporibus mollitia cumque.
Voluptates cumque assumenda eum quaerat quasi alias. Ab nam asperiores sed exercitationem.",2025-07-29 19:51:54.642002
652,da Paz,Outro,"Trecho Ravi Lucca da Paz, 25
Pongelupe
69167644 Cavalcanti Verde / BA",-23.504311313445623,-46.79173264156864,Voluptatum ea corporis. Voluptatem laborum aspernatur doloribus adipisci. Est aliquam totam officiis aliquid sapiente aliquid.,2025-07-29 19:51:54.642002
653,Costa,Casa,"Estrada Rafaela Rezende
Canaa
25027866 Oliveira / MS",-23.535050465993145,-46.649735625548026,"Ducimus accusantium provident laboriosam eum minima nostrum.
Laborum odit est dolor consectetur numquam. Eligendi culpa eligendi eaque. Libero consequatur nisi libero. Laudantium laborum quam.",2025-07-29 19:51:54.642002
654,da Rocha,Bar,"Favela Fernandes, 8
Vila Das Oliveiras
80779164 Monteiro / AL",-23.56316576155708,-46.7345420662608,"Quod esse laudantium repudiandae omnis accusantium vitae libero. Quaerat eveniet eligendi quaerat consequatur vitae veritatis.
Modi aliquam esse eaque vel. Illum illum iure numquam.",2025-07-29 19:51:54.642002
655,Cirino,Casa,"Via de Rodrigues
Serra Verde
96924675 Cavalcante / TO",-23.536839039959272,-46.762087841667125,Omnis quas adipisci minus et voluptas nostrum iste. Asperiores rem alias quam beatae. Libero aliquam quod perspiciatis. Eius tenetur ab ut dolore.,2025-07-29 19:51:54.642002
656,Pimenta,Restaurante,"Setor da Cunha, 61
Tirol
04832-701 Pastor das Pedras / AM",-23.605978926007868,-46.70911051160524,Debitis nemo accusamus debitis exercitationem nesciunt. Voluptate dolor adipisci laborum consequatur. Temporibus quas dicta possimus quia repellat fugiat.,2025-07-29 19:51:54.642002
657,Novais Pimenta Ltda.,Bar,"Rua Cavalcanti, 39
Jardim Montanhês
72535-338 Martins Grande / PE",-23.587537978788678,-46.713020260923734,"Repellendus perferendis ea officia. Deserunt ipsa quia.
Laborum deleniti asperiores eius. Voluptatibus voluptatibus temporibus eligendi voluptates aspernatur.",2025-07-29 19:51:54.642002
658,Santos,Outro,"Quadra de Moura, 51
Nossa Senhora Da Conceição
86834992 Nogueira / MG",-23.45674978039627,-46.55869468814716,Voluptate ut voluptatum quasi nihil. Quia et sunt quos explicabo quibusdam pariatur.,2025-07-29 19:51:54.642002
659,Vargas - EI,Restaurante,"Vale da Cruz, 57
Bacurau
73699-539 Ribeiro / RR",-23.539911061296333,-46.740337676991885,Ducimus sed ut consequuntur. Soluta deleniti eligendi animi. Dolorem sed tempora non ullam distinctio earum mollitia. Quia officia esse illum nulla.,2025-07-29 19:51:54.642002
660,Silva Moura - ME,Trabalho,"Aeroporto de Mendes
Santa Isabel
95554-892 Costa / DF",-23.692016899490348,-46.70265165097839,Ipsa id fuga sapiente nemo omnis. Nostrum dolorum mollitia deserunt recusandae numquam maiores occaecati. Nobis nisi hic.,2025-07-29 19:51:54.642002
661,Monteiro,Trabalho,"Residencial Duarte, 43
Vila Independencia 3ª Seção
44670137 Novais da Prata / RO",-23.465031504134465,-46.64774878148677,Fugit cupiditate amet beatae sed accusamus recusandae. Quidem quas repudiandae vitae maxime iure.,2025-07-29 19:51:54.642002
662,Casa Grande - ME,Trabalho,"Pátio Moreira, 5
Conjunto Jatoba
47519-781 Gonçalves Verde / RN",-23.418011573697257,-46.571422984998115,Ipsum ullam repudiandae. Excepturi sapiente iste quos illo velit consequatur. Iusto provident adipisci error enim.,2025-07-29 19:51:54.642002
