ManutencaoID,IsqueiroUsuarioID,TipoManutencao,DataManutencao,Custo,EstabelecimentoID,Observacoes,DataCriacao
3215,49535,Recarga,2023-08-29 08:55:20.632081,11.23,862,Ad ipsam minus velit iusto assumenda.,2025-07-29 19:52:10.326811
3216,34462,Recarga,2025-02-13 13:41:21.160644,10.73,318,Earum cupiditate quae vitae. Pariatur officia aliquam. Libero ipsam laborum recusandae.,2025-07-29 19:52:10.326811
3217,45771,Recarga,2024-07-07 07:00:19.567812,0.0,279,Ex blanditiis maxime atque maxime exercitationem rerum. Praesentium possimus nesciunt.,2025-07-29 19:52:10.326811
3218,40077,Recarga,2024-01-17 09:08:55.520783,10.58,193,Architecto doloribus sapiente ipsa dolor earum corporis. Sint fuga facilis rerum.,2025-07-29 19:52:10.326811
3219,53343,Reparo,2023-10-22 03:38:56.316435,14.03,887,Quaerat animi ipsum eaque nesciunt voluptatem itaque. Itaque magnam soluta. Suscipit nobis dolor.,2025-07-29 19:52:10.326811
3220,4448,Troca Pedra,2024-07-03 08:04:26.932565,6.8,258,Saepe voluptatem labore commodi numquam ex. Blanditiis in voluptates.,2025-07-29 19:52:10.326811
3221,11007,Recarga,2024-12-18 21:41:15.666584,11.62,248,Similique voluptatum perferendis molestiae recusandae impedit repudiandae.,2025-07-29 19:52:10.326811
3222,26048,Limpeza,2023-08-26 06:16:44.525759,10.52,218,Veniam cupiditate ad cupiditate nesciunt. Unde aspernatur cum dicta voluptatibus libero sequi.,2025-07-29 19:52:10.326811
3223,22218,Recarga,2024-10-12 04:41:44.263359,11.42,48,Aspernatur praesentium eum accusamus fugit. Debitis ipsum laudantium.,2025-07-29 19:52:10.326811
3224,990,Recarga,2024-11-03 03:31:53.737157,11.09,647,Explicabo non suscipit qui labore.,2025-07-29 19:52:10.326811
3225,52790,Troca Pedra,2023-08-05 08:05:05.551105,9.82,226,Nobis cum amet neque aperiam. Molestiae possimus reiciendis.,2025-07-29 19:52:10.326811
3226,32772,Recarga,2023-10-01 05:54:40.722751,8.52,926,Atque quisquam incidunt dolorum. Recusandae vel quae.,2025-07-29 19:52:10.326811
3227,42384,Recarga,2024-12-04 07:02:50.246268,5.22,589,Deleniti optio corporis veniam. Totam laboriosam aliquid.,2025-07-29 19:52:10.326811
3228,54301,Recarga,2024-06-17 19:40:45.838628,5.67,291,Magnam repellendus ad alias ipsa a reiciendis. Eveniet numquam magni expedita dolor accusantium.,2025-07-29 19:52:10.326811
3229,6202,Recarga,2024-03-10 08:09:52.276034,9.82,340,"Et fugit consequatur. Voluptates ipsum quidem vitae.
Molestias neque ex ipsum ipsum dolores.",2025-07-29 19:52:10.326811
3230,58218,Limpeza,2023-10-10 07:25:45.320382,4.76,760,Nemo nesciunt dicta amet odio at molestiae. Sed eligendi vero quo in cumque nesciunt provident.,2025-07-29 19:52:10.326811
3231,33715,Recarga,2024-06-21 13:39:55.039156,13.62,129,Iure alias libero atque quibusdam deserunt. Ipsum nobis facilis.,2025-07-29 19:52:10.326811
3232,3755,Recarga,2024-06-09 20:55:55.820417,3.31,573,"Reprehenderit quidem minima.
Voluptatum occaecati quidem autem nam. Et aperiam error.",2025-07-29 19:52:10.326811
3233,37037,Recarga,2024-09-25 12:17:28.491913,6.82,89,"Repudiandae molestiae est facere voluptate unde repellat.
Veniam placeat molestias quo hic esse.",2025-07-29 19:52:10.326811
3234,38659,Recarga,2024-02-17 11:05:35.241180,12.14,219,Optio ipsam nihil. Culpa corrupti ea. Assumenda veritatis non aperiam.,2025-07-29 19:52:10.326811
3235,1323,Limpeza,2023-08-25 18:18:03.827024,3.4,456,Quas in non blanditiis. Fuga modi porro error quaerat modi adipisci.,2025-07-29 19:52:10.326811
3236,45963,Recarga,2024-06-21 09:26:02.470937,7.21,780,Minima perferendis quaerat eaque quasi harum laborum.,2025-07-29 19:52:10.326811
3237,29688,Recarga,2025-04-16 12:01:56.691781,12.3,532,Ipsam eius dignissimos. Fugit inventore veniam porro. Impedit vel iste.,2025-07-29 19:52:10.326811
3238,41473,Recarga,2025-07-03 08:43:35.321260,11.99,980,Libero esse ipsam nihil. Vitae molestiae suscipit dicta repellat voluptate.,2025-07-29 19:52:10.326811
3239,10868,Recarga,2024-05-19 09:45:58.104417,0.5,120,Nihil minima provident. Illo itaque voluptas.,2025-07-29 19:52:10.326811
3240,36794,Recarga,2025-01-26 03:51:06.054827,8.18,903,Optio corporis at animi commodi. Consectetur harum commodi laborum earum ex pariatur.,2025-07-29 19:52:10.326811
3241,58715,Recarga,2024-02-06 20:13:51.728934,10.55,357,Quam magni quisquam dolore.,2025-07-29 19:52:10.326811
3242,36337,Reparo,2023-10-21 09:00:18.602332,10.68,434,Iusto dolores aut. Nesciunt architecto perspiciatis maiores deserunt.,2025-07-29 19:52:10.326811
3243,19594,Recarga,2025-05-05 00:32:58.262371,2.35,346,Similique esse ipsum dolores. Reprehenderit fugiat est cumque velit aliquid.,2025-07-29 19:52:10.326811
3244,26577,Recarga,2023-10-15 22:39:08.168329,10.51,920,Tempore non nam dolorum. Voluptas sit veniam rerum beatae quaerat.,2025-07-29 19:52:10.326811
3245,26360,Recarga,2025-07-22 05:28:43.588631,10.01,876,Alias quos quis optio deserunt. Modi provident pariatur iure magni. Repellat adipisci natus ea.,2025-07-29 19:52:10.326811
3246,37874,Limpeza,2024-02-16 04:32:46.028970,6.99,911,Occaecati atque eveniet est odit. Placeat provident odit beatae enim ipsa.,2025-07-29 19:52:10.326811
3247,35330,Recarga,2024-07-11 16:43:36.852965,0.0,701,Dolore sed ratione non natus facilis. Occaecati dicta porro sed ad quia saepe commodi.,2025-07-29 19:52:10.326811
3248,45134,Recarga,2024-07-29 18:17:46.331523,6.23,947,Incidunt numquam nam ad temporibus numquam. Maxime libero provident sapiente corporis rem.,2025-07-29 19:52:10.326811
3249,46574,Recarga,2025-07-12 18:07:07.366104,12.32,575,Repudiandae iure optio. Sequi minus quas quis sunt sunt dolor debitis.,2025-07-29 19:52:10.326811
3250,21748,Recarga,2025-01-19 18:57:11.113516,9.35,882,Accusamus ad beatae quis itaque incidunt pariatur. Quis modi itaque consequuntur incidunt.,2025-07-29 19:52:10.326811
3251,46597,Recarga,2024-05-18 23:01:40.788227,12.13,870,Harum modi delectus minima. Dolore voluptatum dolor possimus. Deserunt suscipit quod maxime.,2025-07-29 19:52:10.326811
3252,56933,Limpeza,2023-12-23 20:19:50.688486,12.33,645,Aliquid itaque dolor assumenda recusandae aut molestiae.,2025-07-29 19:52:10.326811
3253,35686,Troca Pedra,2025-04-18 21:39:21.331743,2.53,401,Asperiores amet praesentium illo quis eos. Distinctio mollitia eum voluptatum eveniet.,2025-07-29 19:52:10.326811
3254,17527,Troca Pedra,2024-12-07 05:42:55.041914,10.23,995,Sit quisquam aperiam sapiente ullam quasi provident rerum.,2025-07-29 19:52:10.326811
3255,48454,Recarga,2023-10-18 10:06:01.456183,0.37,380,Voluptas dignissimos dicta eaque. Iure cupiditate quo numquam.,2025-07-29 19:52:10.326811
3256,38617,Recarga,2024-03-21 15:37:47.311339,8.6,935,Soluta vitae repellendus enim. Quae qui ipsum sapiente.,2025-07-29 19:52:10.326811
3257,7434,Troca Pedra,2023-09-26 14:46:37.386326,8.3,195,Mollitia dolore voluptatum quidem. Laudantium modi ullam rerum. Perferendis illo unde atque.,2025-07-29 19:52:10.326811
3258,8259,Limpeza,2024-05-03 18:39:00.183017,10.92,275,Minus corporis quam quia nam sunt. Totam non occaecati.,2025-07-29 19:52:10.326811
3259,49895,Recarga,2024-07-07 20:40:27.626802,25.45,233,Velit eaque nostrum minima tempore unde placeat.,2025-07-29 19:52:10.326811
3260,39633,Recarga,2024-08-29 13:19:03.447112,4.54,226,Quas culpa exercitationem voluptatum saepe esse occaecati. Error eaque expedita ipsam.,2025-07-29 19:52:10.326811
3261,36247,Recarga,2024-07-22 12:56:29.554466,1.63,436,Officia dolore magni et iste. Praesentium possimus consectetur quis consequatur porro.,2025-07-29 19:52:10.326811
3262,57747,Recarga,2025-04-29 13:31:37.047045,12.59,947,Nostrum distinctio illum cum perspiciatis suscipit consectetur deleniti. Corporis vitae ducimus.,2025-07-29 19:52:10.326811
3263,28242,Recarga,2025-06-10 20:33:43.512686,8.75,555,Cum necessitatibus molestias reprehenderit pariatur. Occaecati quibusdam facilis vero.,2025-07-29 19:52:10.326811
3264,46049,Limpeza,2024-01-27 20:46:46.246573,2.99,41,Dolorum laudantium tenetur sapiente. Ad quia quae natus.,2025-07-29 19:52:10.326811
3265,59939,Recarga,2025-02-19 12:07:36.886517,9.93,210,Deserunt sequi eaque quis quae sint. Iure beatae placeat voluptas deleniti neque occaecati.,2025-07-29 19:52:10.326811
3266,33393,Recarga,2024-08-29 11:28:32.248753,5.83,725,Nostrum id dolor saepe atque quod architecto. Nulla aspernatur accusamus hic quae incidunt.,2025-07-29 19:52:10.326811
3267,44124,Recarga,2024-04-21 15:05:29.367748,0.44,227,Atque quas dolores temporibus facilis. Perferendis possimus ex. Error voluptates fugiat sit.,2025-07-29 19:52:10.326811
3268,50626,Reparo,2025-07-10 18:06:55.289410,18.63,275,Veritatis nulla saepe quae nam magni ipsum. Inventore eius necessitatibus suscipit animi.,2025-07-29 19:52:10.326811
3269,264,Recarga,2023-10-08 10:13:21.091285,14.06,27,Placeat quia praesentium eaque voluptas. Iste numquam quam ullam.,2025-07-29 19:52:10.326811
3270,31910,Troca Pedra,2023-08-09 00:29:11.274173,13.64,336,Est culpa inventore sapiente consectetur ad architecto. Pariatur iusto voluptatem sapiente.,2025-07-29 19:52:10.326811
3271,17433,Recarga,2024-11-19 23:47:40.740302,7.49,439,Tempora aliquam error fugiat ullam quia. Perspiciatis sequi hic vitae laborum at labore.,2025-07-29 19:52:10.326811
3272,7005,Recarga,2024-01-29 04:15:17.670404,8.2,105,Non est nulla suscipit assumenda porro. Voluptas quos repellat beatae dolor.,2025-07-29 19:52:10.326811
3273,26906,Recarga,2024-09-01 00:53:30.153450,9.19,895,Animi consequatur laborum molestiae. Quos laudantium atque maiores.,2025-07-29 19:52:10.326811
3274,50690,Recarga,2024-05-16 01:26:09.700921,17.19,418,Adipisci non sunt sed quis aliquam optio. Nemo pariatur ad nostrum molestiae qui quibusdam placeat.,2025-07-29 19:52:10.326811
3275,58279,Recarga,2024-04-15 23:32:58.215174,14.14,590,Ratione impedit a animi deleniti hic. Adipisci autem veritatis voluptates voluptatum rem ea.,2025-07-29 19:52:10.326811
3276,30076,Recarga,2023-08-23 13:47:00.590846,11.38,575,Facilis ex eius sint beatae. Repellendus accusantium iure voluptas.,2025-07-29 19:52:10.326811
3277,59451,Limpeza,2024-11-12 11:18:44.816406,14.27,959,Corporis culpa fugiat qui corporis eius laudantium. Quasi praesentium enim nobis.,2025-07-29 19:52:10.326811
3278,15722,Limpeza,2024-02-09 19:28:47.686486,9.93,182,"Non nisi mollitia. Esse officiis id odit.
Sint sequi sit adipisci inventore.",2025-07-29 19:52:10.326811
3279,27346,Recarga,2023-09-14 13:48:22.460188,3.75,191,Laborum eveniet rem rem nemo quae. Neque laudantium porro vel libero culpa ipsam nulla.,2025-07-29 19:52:10.326811
3280,1917,Recarga,2024-08-22 15:10:16.929604,5.36,854,Harum ipsam est. Possimus inventore modi optio esse porro rem.,2025-07-29 19:52:10.326811
3281,58611,Recarga,2025-02-07 04:58:48.080652,8.66,639,Vero amet amet. Aspernatur dolore corrupti distinctio.,2025-07-29 19:52:10.326811
3282,43911,Limpeza,2024-05-15 14:38:20.988776,21.16,30,Vitae ratione amet ullam vitae qui. Tempora itaque excepturi libero sint sequi.,2025-07-29 19:52:10.326811
3283,2241,Recarga,2024-12-12 14:36:16.404433,11.0,193,Tempore odit dicta. Corrupti consectetur excepturi saepe dignissimos.,2025-07-29 19:52:10.326811
3284,16044,Limpeza,2024-03-27 03:26:28.252245,0.3,7,Laboriosam sed ut sunt sequi. Possimus fugiat pariatur officiis quos nam.,2025-07-29 19:52:10.326811
3285,32193,Recarga,2024-01-21 23:54:08.269490,16.48,275,Architecto magni nobis laudantium quia repellat nulla. Eum fugiat unde esse incidunt.,2025-07-29 19:52:10.326811
3286,45849,Recarga,2024-06-29 01:25:18.028467,7.39,468,Mollitia magni ab maiores nulla voluptate nesciunt. Modi facilis harum.,2025-07-29 19:52:10.326811
3287,32528,Recarga,2023-12-10 06:34:15.331400,15.72,100,Vitae dicta occaecati quisquam. Recusandae nemo iusto.,2025-07-29 19:52:10.326811
3288,3836,Recarga,2025-03-15 17:10:49.897859,9.79,823,Quasi veritatis officiis. Quo nam excepturi repudiandae iste praesentium.,2025-07-29 19:52:10.326811
3289,34588,Recarga,2024-08-21 20:51:58.071791,3.89,622,Beatae praesentium id at earum. Natus labore dolores culpa.,2025-07-29 19:52:10.326811
3290,38660,Limpeza,2024-03-19 14:47:40.162297,17.1,588,Quae amet quo ex eius. Iste eveniet suscipit odit. Suscipit molestias omnis illum doloremque.,2025-07-29 19:52:10.326811
3291,10243,Recarga,2024-03-23 12:51:32.407998,11.94,927,Quasi ratione dolorem beatae atque veritatis hic. Illum recusandae minima eveniet.,2025-07-29 19:52:10.326811
3292,56271,Recarga,2024-10-19 18:09:12.042177,10.29,149,Atque a ullam asperiores dignissimos earum eius.,2025-07-29 19:52:10.326811
3293,39489,Recarga,2023-11-06 10:20:58.997364,11.46,943,Voluptatibus saepe dignissimos sint excepturi.,2025-07-29 19:52:10.326811
3294,41040,Recarga,2024-04-15 07:35:31.845997,7.96,741,Quibusdam eveniet recusandae nemo. Debitis magnam voluptates. Soluta tenetur minima mollitia.,2025-07-29 19:52:10.326811
3295,29623,Limpeza,2023-10-18 21:54:56.589447,12.75,337,Rem repellendus blanditiis libero. Veritatis occaecati quaerat error laborum.,2025-07-29 19:52:10.326811
3296,12459,Reparo,2025-05-27 00:37:04.893460,6.45,914,Illum ab ea. Sit dignissimos nisi quia recusandae.,2025-07-29 19:52:10.326811
3297,36501,Recarga,2023-10-02 01:17:12.873887,16.17,890,"Provident quis eos voluptate. Repellat optio aspernatur ab cum.
Eos repudiandae aspernatur eius.",2025-07-29 19:52:10.326811
3298,28465,Recarga,2023-12-12 10:59:46.022867,10.14,47,Nam in similique illo dolorem. Repellendus quis tempore facilis.,2025-07-29 19:52:10.326811
3299,1815,Recarga,2024-01-08 17:47:49.482511,3.08,477,Asperiores magni veniam. Quas magni exercitationem ratione veniam voluptas ipsa assumenda.,2025-07-29 19:52:10.326811
3300,51208,Recarga,2025-07-23 11:23:19.315647,12.37,142,Vero rerum facilis ab omnis. Inventore voluptatibus ipsa nobis accusantium occaecati.,2025-07-29 19:52:10.326811
3301,39657,Troca Pedra,2024-08-15 06:06:49.124495,12.21,97,Iure pariatur quos.,2025-07-29 19:52:10.326811
3302,36408,Recarga,2023-08-25 00:30:02.440491,16.31,27,Autem molestiae quas exercitationem.,2025-07-29 19:52:10.326811
3303,5269,Reparo,2024-04-28 09:07:52.703804,5.98,866,Aut quo voluptas pariatur in. Reiciendis maxime doloribus libero atque mollitia ratione.,2025-07-29 19:52:10.326811
3304,4383,Troca Pedra,2024-05-16 05:07:11.300063,8.71,621,Sint omnis delectus quisquam. Pariatur porro eveniet ex expedita aut ad. Culpa ipsum amet.,2025-07-29 19:52:10.326811
3305,21406,Recarga,2023-11-09 10:39:55.402708,17.65,802,Officiis hic consequuntur dolore. Iusto optio odit unde.,2025-07-29 19:52:10.326811
3306,31934,Recarga,2024-12-25 14:47:15.507423,19.1,1,Error deserunt ullam. Dolorem odio consequatur. Possimus voluptates nobis consectetur.,2025-07-29 19:52:10.326811
3307,703,Recarga,2025-02-21 05:11:30.264419,17.66,477,Velit aspernatur debitis laboriosam dignissimos aliquam. Illum quidem assumenda.,2025-07-29 19:52:10.326811
3308,59772,Recarga,2024-06-11 17:53:03.227767,12.56,7,"Distinctio quis quis aperiam amet. Accusantium corporis eligendi maxime.
Iste modi culpa eaque.",2025-07-29 19:52:10.326811
3309,39837,Reparo,2024-06-14 11:42:11.857936,6.48,2,Sunt quidem porro. Aperiam quas corrupti vero quod. Error atque architecto vitae.,2025-07-29 19:52:10.326811
3310,19674,Troca Pedra,2024-10-09 21:29:06.919831,5.31,452,Error molestiae quibusdam assumenda nisi ab in. Animi quos consequuntur facere nobis distinctio.,2025-07-29 19:52:10.326811
3311,29423,Troca Pedra,2025-03-21 17:37:19.133312,10.53,843,Commodi est placeat rem et. Vero corrupti laborum. Eius molestias saepe illo vel non.,2025-07-29 19:52:10.326811
3312,21056,Recarga,2025-05-10 13:39:57.670348,12.75,937,Odio nesciunt doloremque maiores ipsum possimus.,2025-07-29 19:52:10.326811
3313,59764,Recarga,2024-06-07 17:41:22.213011,4.75,109,Natus accusantium reprehenderit aut aspernatur. Ducimus nesciunt itaque sed culpa.,2025-07-29 19:52:10.326811
3314,47967,Troca Pedra,2024-12-20 06:35:10.373635,7.4,896,Quam quasi consectetur repellendus. Quidem pariatur animi veritatis error accusamus.,2025-07-29 19:52:10.326811
3315,4106,Troca Pedra,2025-02-09 00:22:44.871041,7.1,522,Quidem suscipit unde laboriosam. Totam harum ab accusantium facilis totam voluptatem.,2025-07-29 19:52:10.326811
3316,27174,Recarga,2024-06-16 05:50:25.095301,0.0,446,Iure omnis ea. Inventore temporibus perspiciatis expedita.,2025-07-29 19:52:10.326811
3317,42132,Recarga,2025-05-29 03:10:32.327398,0.0,608,"Labore facilis placeat optio.
Tempore ullam porro reiciendis numquam ipsa voluptate.",2025-07-29 19:52:10.326811
3318,18568,Recarga,2024-10-24 08:26:10.144868,13.52,607,Id voluptas a incidunt delectus nulla alias. Reprehenderit ducimus non rem.,2025-07-29 19:52:10.326811
3319,49204,Troca Pedra,2025-05-13 05:33:37.204906,9.2,371,Et odio ratione. Quia dolore autem quasi dolore. Impedit hic ipsam aut numquam.,2025-07-29 19:52:10.326811
3320,4704,Recarga,2024-01-12 16:19:16.827459,16.34,998,Veritatis non officiis fugit excepturi ad maiores. Sit eum dicta odit officiis.,2025-07-29 19:52:10.326811
3321,10751,Recarga,2025-07-16 09:18:27.691740,13.8,780,Consequatur nesciunt veniam dolorum quasi repudiandae. Repellendus vitae vel ipsam non quas unde.,2025-07-29 19:52:10.326811
3322,15644,Recarga,2023-09-07 22:12:40.200780,0.0,521,Qui ipsa provident consectetur corporis veniam. Odit ducimus tenetur tempora maiores eos.,2025-07-29 19:52:10.326811
3323,18265,Limpeza,2024-04-10 23:57:16.754759,5.77,137,Eveniet quibusdam illo non veniam quod officia. Corporis exercitationem vel omnis.,2025-07-29 19:52:10.326811
3324,17338,Troca Pedra,2025-05-13 22:45:00.024750,8.54,154,Vitae id delectus nesciunt est amet explicabo. Sequi culpa ratione.,2025-07-29 19:52:10.326811
3325,26328,Limpeza,2025-04-01 07:45:29.028956,5.68,299,Praesentium error modi reprehenderit voluptas temporibus autem. At officia enim veniam officia.,2025-07-29 19:52:10.326811
3326,25786,Recarga,2025-06-01 04:12:44.928550,1.91,470,Dolor debitis sed adipisci ipsa saepe porro. Accusantium sequi et sunt.,2025-07-29 19:52:10.326811
3327,25777,Recarga,2024-03-01 23:36:25.479788,18.97,143,Ipsa impedit inventore facilis. Suscipit ut veniam aspernatur. Dicta nobis natus enim consequatur.,2025-07-29 19:52:10.326811
3328,1214,Recarga,2024-08-21 12:36:31.522451,8.6,959,Dicta sequi illum optio cumque odio harum. Quisquam expedita id. Officia corporis autem.,2025-07-29 19:52:10.326811
3329,26523,Reparo,2025-06-03 02:49:00.540681,12.48,392,Dolore quam nobis quod. Nesciunt non nemo ullam. Blanditiis ullam modi itaque asperiores eum illum.,2025-07-29 19:52:10.326811
3330,42298,Reparo,2025-06-17 18:36:33.964552,17.35,897,Laborum modi mollitia quidem magnam et. Minus at vel.,2025-07-29 19:52:10.326811
3331,46515,Recarga,2025-03-06 14:00:22.562685,6.87,372,Voluptatibus hic harum ab itaque iure praesentium. Odio molestias illo exercitationem eos iure qui.,2025-07-29 19:52:10.326811
3332,34487,Reparo,2024-10-01 04:27:33.870329,5.33,933,Iure architecto tempora aperiam illum iste consequuntur. Possimus fuga error consectetur eius.,2025-07-29 19:52:10.326811
3333,42119,Recarga,2023-10-29 18:05:54.941108,2.16,313,Ducimus dolore omnis sit. Soluta in minus animi voluptate molestias voluptatum modi.,2025-07-29 19:52:10.326811
3334,9860,Recarga,2024-05-21 15:20:13.252828,13.19,662,Alias voluptatibus reprehenderit sequi. Id ipsum nulla possimus excepturi.,2025-07-29 19:52:10.326811
3335,21963,Recarga,2025-05-09 11:34:35.235463,14.7,441,At placeat corporis qui iste veniam culpa consequatur.,2025-07-29 19:52:10.326811
3336,42752,Recarga,2025-07-02 19:28:19.122013,11.76,421,Sapiente occaecati nisi ullam nesciunt ea. Corrupti tempora quod.,2025-07-29 19:52:10.326811
