CompraID,UsuarioID,EstabelecimentoID,DataCompra,ValorTotal,MetodoPagamento,NumeroNF,Observacoes,DataCriacao
21071,7645,304,2024-03-20 00:11:53.365629,0.0,Cartão Crédito,61488724,Omnis consequatur maxime iusto pariatur a accusamus. Aperiam aut sit quae.,2025-07-29 19:51:10.954087
21072,7128,30,2023-08-03 04:04:39.608716,0.0,Cartão Crédito,97919018,Asperiores hic repellendus. Autem sunt dolorum aperiam deserunt ea impedit est.,2025-07-29 19:51:10.954087
21073,399,870,2025-02-27 16:58:02.069584,0.0,Cartão Crédito,06285173,Hic optio itaque adipisci atque.,2025-07-29 19:51:10.954087
21074,2389,627,2024-07-05 22:45:23.780853,35.653125,PIX,69628788,Odio quisquam dignissimos consequuntur asperiores similique quod minus. Quae blanditiis quae.,2025-07-29 19:51:10.954087
21075,2665,406,2025-03-20 10:27:51.925050,757.42324,Cartão Crédito,20032364,Delectus ab laborum autem. Repudiandae quas culpa qui est.,2025-07-29 19:51:10.954087
21076,5720,682,2024-01-11 08:20:35.213971,52.71863999999999,PIX,36345359,Unde sit blanditiis. Magnam veniam provident.,2025-07-29 19:51:10.954087
21077,4103,446,2025-03-27 07:25:45.059266,52.55091399999999,Cartão Crédito,11344018,Quas ab totam veritatis. Quibusdam voluptatem corrupti quod tempora.,2025-07-29 19:51:10.954087
21078,4665,586,2024-08-18 20:54:08.147280,0.0,PIX,09904347,Dolorem temporibus temporibus non. Necessitatibus voluptate ipsa corrupti.,2025-07-29 19:51:10.954087
21079,727,152,2024-07-29 10:51:02.094746,0.0,PIX,15795397,Consequuntur iure accusantium aut atque eum.,2025-07-29 19:51:10.954087
21080,2368,11,2025-07-17 22:54:36.432203,0.0,Dinheiro,69841408,Nesciunt necessitatibus ea quod voluptate. Delectus asperiores a eveniet molestiae sequi maxime.,2025-07-29 19:51:10.954087
21081,537,369,2023-09-27 08:51:59.265025,71.871807,PIX,92584068,Suscipit et suscipit ex officia aperiam. At veniam ipsa rem.,2025-07-29 19:51:10.954087
21082,5576,469,2024-12-14 00:06:33.843620,98.835072,PIX,45453847,Autem minus adipisci necessitatibus. Quos cupiditate laborum officia.,2025-07-29 19:51:10.954087
21083,5538,775,2024-11-25 01:09:11.809039,105.46867499999999,Cartão Crédito,41417805,Facilis vero suscipit aperiam magnam aut. Vel doloremque commodi vero ipsam impedit a sapiente.,2025-07-29 19:51:10.954087
21084,4579,993,2025-04-27 16:44:04.734546,17.114548,PIX,25633559,Omnis eveniet ullam facere sapiente commodi.,2025-07-29 19:51:10.954087
21085,9302,632,2024-01-28 15:31:19.555810,0.0,Cartão Crédito,47669451,Cupiditate esse at doloribus. Soluta corrupti aliquam explicabo sint. Quisquam vitae fugiat velit.,2025-07-29 19:51:10.954087
21086,8994,790,2024-08-06 08:09:50.291722,219.325529,PIX,86693400,Quia eum dignissimos minus. Impedit laboriosam amet impedit a. Natus atque quasi provident.,2025-07-29 19:51:10.954087
21087,6044,342,2024-04-12 23:38:45.815986,163.518256,PIX,77645340,Placeat velit praesentium qui maiores impedit eligendi. Officia harum soluta.,2025-07-29 19:51:10.954087
21088,9985,671,2023-09-15 02:58:43.333936,128.254065,PIX,82000257,"Corporis unde autem quos vel quidem illo. Veniam ut ad ad.
Voluptates quae fuga.",2025-07-29 19:51:10.954087
21089,6907,443,2023-08-30 08:06:06.982670,173.831199,Cartão Crédito,38526381,Reiciendis accusamus pariatur quae. Alias quis alias quisquam minima corporis quas aliquid.,2025-07-29 19:51:10.954087
21090,9580,168,2023-08-30 05:22:58.586085,442.698983,Dinheiro,62977791,Esse iusto provident debitis laudantium. Ut quasi aperiam commodi.,2025-07-29 19:51:10.954087
21091,5157,643,2025-03-06 19:50:18.300069,0.0,Cartão Crédito,13470548,Officia earum iste vel debitis tempora molestiae repudiandae. Fugiat at minus optio delectus.,2025-07-29 19:51:10.954087
21092,8478,230,2024-06-23 20:07:07.677343,9.080680000000001,PIX,05566655,Ipsa ad expedita corporis a quisquam est. Necessitatibus aut blanditiis eius cumque.,2025-07-29 19:51:10.954087
21093,507,89,2025-03-05 18:15:11.941901,0.0,PIX,39491411,Enim laboriosam ad voluptates beatae. Veritatis commodi pariatur voluptatem nisi provident.,2025-07-29 19:51:10.954087
21094,626,298,2025-05-26 03:13:16.224093,142.086142,Cartão Crédito,64087757,Dolor atque aliquid. Ea autem odio pariatur.,2025-07-29 19:51:10.954087
21095,8089,860,2025-03-14 10:59:30.872583,0.0,Dinheiro,50196562,Eum neque repellat odio. A quae qui quos repudiandae nostrum error ut.,2025-07-29 19:51:10.954087
21096,2803,785,2025-04-10 09:20:14.690355,209.698762,PIX,49446845,Excepturi aliquam aut voluptas. Ab a recusandae repudiandae.,2025-07-29 19:51:10.954087
21097,1212,456,2025-04-15 17:53:47.689260,147.332878,PIX,68082802,Commodi autem eius. Autem enim eum repellat eaque quas nostrum. Debitis laborum qui.,2025-07-29 19:51:10.954087
21098,8322,772,2024-04-08 21:27:15.536883,373.58065799999997,Cartão Crédito,17203111,Cupiditate sint a consectetur nisi voluptates vitae. Sequi laboriosam quaerat in illum fuga.,2025-07-29 19:51:10.954087
21099,6044,852,2024-04-01 19:29:27.853756,71.191552,PIX,13021351,Placeat accusamus ea aperiam temporibus.,2025-07-29 19:51:10.954087
21100,6871,251,2024-09-08 12:45:02.240026,194.379852,PIX,63564051,Exercitationem quisquam at quas suscipit labore laudantium soluta. A aperiam dolores dolore saepe.,2025-07-29 19:51:10.954087
21101,3942,904,2025-05-21 02:01:09.671219,159.10455600000003,PIX,47376939,Laborum nam facilis minima rem itaque. Voluptates consequatur rerum. Qui culpa est eaque fuga.,2025-07-29 19:51:10.954087
21102,536,408,2025-06-22 10:15:42.949284,155.41862400000002,PIX,19636160,Repudiandae beatae unde sed sit debitis. Molestiae fuga itaque dolorum iusto.,2025-07-29 19:51:10.954087
21103,7417,297,2024-07-23 21:00:56.237944,108.06096000000001,Cartão Crédito,36446230,Assumenda facilis perferendis adipisci et illum. Sunt vitae assumenda eaque quaerat cumque.,2025-07-29 19:51:10.954087
21104,8419,952,2023-09-14 04:42:48.388165,356.854204,Dinheiro,04493297,Unde nobis iste deserunt rem ducimus id.,2025-07-29 19:51:10.954087
21105,9928,113,2025-05-03 11:57:26.150707,124.73980800000001,Dinheiro,62665988,Eveniet incidunt quibusdam sunt non cumque. Quod a saepe asperiores.,2025-07-29 19:51:10.954087
21106,8850,90,2025-03-28 16:54:56.006824,148.810994,Dinheiro,82220457,Dolorem reprehenderit similique veniam. In nihil facere alias.,2025-07-29 19:51:10.954087
21107,2372,924,2024-10-03 23:40:18.680868,0.0,PIX,72189030,Blanditiis repellat eaque. Doloremque officia similique praesentium dicta.,2025-07-29 19:51:10.954087
21108,7002,546,2024-02-19 16:57:23.606598,212.02452599999998,Cartão Crédito,11954217,Id praesentium sint recusandae labore. Neque repellendus dolorum laborum.,2025-07-29 19:51:10.954087
21109,8248,328,2024-01-13 14:52:20.516504,213.622222,Cartão Crédito,50425099,Repellat cumque cupiditate doloribus. Minima sed iure eos.,2025-07-29 19:51:10.954087
21110,5693,613,2024-01-13 06:07:04.316793,60.896784,PIX,93983624,Mollitia odit recusandae enim perspiciatis repellat. Unde fugit earum quibusdam rerum quod.,2025-07-29 19:51:10.954087
21111,7124,624,2024-04-13 11:55:14.792723,0.0,PIX,39481085,Nostrum odit modi aliquid adipisci porro. Ullam non vel ullam neque.,2025-07-29 19:51:10.954087
21112,8466,879,2024-08-08 04:03:35.009009,195.016423,PIX,69144417,Temporibus voluptatum quo illo repellendus. Ab veniam mollitia impedit suscipit in nesciunt.,2025-07-29 19:51:10.954087
21113,1121,772,2025-05-01 22:41:34.620456,114.9885,Cartão Crédito,05439997,Exercitationem mollitia iure recusandae qui beatae aperiam. Consequatur inventore esse autem magni.,2025-07-29 19:51:10.954087
21114,6802,402,2023-08-23 19:59:24.318077,29.369676000000002,PIX,34214398,Deleniti odio aliquam numquam.,2025-07-29 19:51:10.954087
21115,5218,290,2024-04-15 14:05:38.460659,145.348256,PIX,74643479,Deserunt omnis magnam natus necessitatibus modi ut. Velit velit omnis.,2025-07-29 19:51:10.954087
21116,6911,896,2025-03-03 10:48:36.653709,153.98001499999998,PIX,93895101,Atque aut iure exercitationem soluta quibusdam. Doloribus doloribus amet labore.,2025-07-29 19:51:10.954087
21117,1578,668,2025-05-17 22:08:39.266152,0.0,PIX,77264251,Maxime veniam commodi veritatis accusamus. Libero nihil dolorum corporis iusto sequi inventore.,2025-07-29 19:51:10.954087
21118,9249,238,2024-03-14 13:00:55.930111,0.0,PIX,93820257,Beatae nemo odit quasi provident.,2025-07-29 19:51:10.954087
21119,7111,496,2025-07-02 17:00:08.453109,0.0,PIX,57704227,Qui error laudantium occaecati cum molestiae accusamus. At odio nobis.,2025-07-29 19:51:10.954087
21120,5774,422,2024-11-28 06:41:46.153467,91.373022,Cartão Crédito,51547004,Rerum dolor ipsam esse officia aliquam voluptatibus aut. Quasi iusto autem sit sint ea.,2025-07-29 19:51:10.954087
21121,6945,370,2024-09-24 11:29:24.411365,111.490464,Dinheiro,83874987,Amet ad laboriosam eaque. Magni animi pariatur culpa.,2025-07-29 19:51:10.954087
21122,3202,69,2024-04-08 23:46:22.055616,81.66711199999999,PIX,60600769,Perspiciatis repellat officiis corporis commodi molestiae. Nulla doloremque neque aspernatur.,2025-07-29 19:51:10.954087
21123,4392,377,2024-06-27 23:50:25.024424,131.579208,PIX,86595315,Eos eaque iure similique. Impedit sunt reprehenderit magni voluptate.,2025-07-29 19:51:10.954087
21124,8302,157,2024-06-25 21:08:37.214865,109.68650399999999,Cartão Crédito,15794109,Officia neque eos incidunt rerum nihil. Reiciendis eos molestias aspernatur praesentium aliquid id.,2025-07-29 19:51:10.954087
21125,7346,164,2023-08-02 09:42:48.001725,0.0,PIX,13446833,Provident incidunt possimus illum sed. Eaque excepturi nemo.,2025-07-29 19:51:10.954087
21126,7562,555,2025-04-17 04:57:08.210268,48.726859999999995,PIX,59618539,Recusandae omnis consectetur aliquam quia. Nostrum cumque iusto rem.,2025-07-29 19:51:10.954087
21127,9879,6,2024-08-19 03:40:39.270405,156.74093200000002,PIX,81705139,Quis numquam ipsum quo porro. Ipsa blanditiis minus iste dolorum saepe illo consectetur.,2025-07-29 19:51:10.954087
21128,549,734,2024-02-18 10:11:27.738138,405.28912199999996,Dinheiro,83741449,Fugit ex ducimus illum.,2025-07-29 19:51:10.954087
21129,9800,52,2024-03-14 23:00:00.242033,0.0,PIX,90234545,Cupiditate animi fugit aspernatur. Corporis totam quia animi ex quia iusto.,2025-07-29 19:51:10.954087
21130,3361,479,2024-04-17 00:07:58.933847,0.0,Cartão Crédito,26578453,Explicabo consequatur veritatis vel ad. Voluptates illo ipsum qui possimus quae nam.,2025-07-29 19:51:10.954087
21131,9075,120,2024-04-20 04:42:34.520953,113.910388,Cartão Crédito,23819474,Asperiores reiciendis nulla velit voluptatum. Hic odio esse nisi.,2025-07-29 19:51:10.954087
21132,4376,807,2025-03-26 06:29:26.432665,0.0,Dinheiro,31593359,Quasi vitae dolores quae tempora facere autem. Quisquam occaecati quis modi.,2025-07-29 19:51:10.954087
21133,8938,622,2025-02-02 05:42:32.184446,53.097922000000004,PIX,50944774,Nemo consequuntur nobis. Quam debitis laboriosam quasi. Praesentium totam suscipit provident.,2025-07-29 19:51:10.954087
21134,6686,142,2025-02-03 00:43:13.094555,0.0,Cartão Crédito,52596520,Doloremque ea sint autem.,2025-07-29 19:51:10.954087
21135,1601,369,2024-03-24 12:51:56.746155,0.0,Cartão Crédito,98073313,Soluta assumenda nulla praesentium iusto assumenda aliquid.,2025-07-29 19:51:10.954087
21136,3454,813,2023-10-27 18:59:38.263640,399.246678,Dinheiro,48621731,Illo corporis in quos quia. Animi asperiores dicta numquam suscipit.,2025-07-29 19:51:10.954087
21137,4109,494,2023-09-28 01:19:14.128122,68.635916,Cartão Crédito,35976936,Explicabo cumque corrupti adipisci consectetur expedita.,2025-07-29 19:51:10.954087
21138,444,730,2024-08-25 18:37:05.048883,194.581155,PIX,42667032,Modi tempora quam minus repudiandae aliquid. Commodi rem dicta deserunt asperiores dolor.,2025-07-29 19:51:10.954087
21139,8330,602,2024-07-07 02:52:57.828146,28.392843,PIX,36930418,Magnam occaecati fugit. Facere quasi a temporibus quod at aspernatur.,2025-07-29 19:51:10.954087
21140,5313,763,2024-01-01 13:13:22.009565,7.625640000000001,PIX,36737109,Error est consectetur eligendi voluptates sunt.,2025-07-29 19:51:10.954087
21141,2439,429,2024-05-13 22:59:34.092070,105.90998400000001,PIX,02397177,Incidunt cum pariatur nihil nemo nostrum vel. Assumenda totam ex voluptate.,2025-07-29 19:51:10.954087
21142,4028,124,2024-05-15 00:30:39.443310,220.502775,PIX,78083431,Corporis impedit odio reiciendis molestiae. Ut unde aut sapiente soluta.,2025-07-29 19:51:10.954087
21143,9023,394,2025-03-21 08:06:52.251354,0.0,Cartão Crédito,30123946,Iure veniam voluptate laboriosam dolor. Fuga iure doloremque quo eius.,2025-07-29 19:51:10.954087
21144,9696,903,2025-06-03 02:11:12.612385,57.55206599999999,PIX,74637072,"Vero eaque voluptate.
Saepe asperiores fugiat officia quam harum. Atque quas numquam ea.",2025-07-29 19:51:10.954087
21145,4551,784,2024-02-15 19:48:35.178204,432.731617,Dinheiro,00043236,Expedita doloribus facilis tenetur. Occaecati sequi qui minima non praesentium occaecati.,2025-07-29 19:51:10.954087
21146,488,270,2024-09-17 02:13:05.452605,28.801388,PIX,62081207,Beatae dolor tempore tenetur eligendi. Qui placeat quidem quasi similique quidem.,2025-07-29 19:51:10.954087
21147,368,105,2024-06-20 17:23:54.662788,38.553059999999995,PIX,52077340,Nostrum fugit ipsam asperiores quas fugit molestiae. Omnis distinctio facilis consequatur fugit.,2025-07-29 19:51:10.954087
21148,1193,381,2024-03-21 20:00:38.933679,0.0,PIX,91768902,Consequuntur reiciendis molestiae ea rem harum doloremque. Fuga animi dicta.,2025-07-29 19:51:10.954087
21149,4269,794,2024-11-10 06:47:33.005266,24.030041,Dinheiro,18076783,Rem eaque ad officiis maxime repellat mollitia fugit. Maiores impedit numquam corporis rem.,2025-07-29 19:51:10.954087
21150,1243,170,2024-04-15 04:54:10.845556,0.0,Cartão Crédito,98608737,Est a ullam.,2025-07-29 19:51:10.954087
21151,7586,577,2024-12-05 14:30:48.226496,52.997718,Cartão Crédito,77729170,Aperiam expedita ratione natus. Harum iste laborum saepe. Tempore ipsa repellat quae dignissimos.,2025-07-29 19:51:10.954087
21152,8780,127,2025-04-23 12:43:16.649799,35.21041,Dinheiro,62042789,Dolorem quis mollitia facere in.,2025-07-29 19:51:10.954087
21153,7482,486,2025-01-07 12:40:12.236446,75.96243899999999,PIX,21711114,Exercitationem numquam ea optio aut maiores magnam. Iusto illo dolor laudantium molestiae.,2025-07-29 19:51:10.954087
21154,1615,234,2024-06-26 08:39:45.008652,51.421181,PIX,17318068,Enim consequuntur sint fuga.,2025-07-29 19:51:10.954087
21155,5332,51,2024-01-29 20:51:50.924823,61.823706,Dinheiro,72265819,Dolore ipsa fuga aliquid beatae repellendus sint.,2025-07-29 19:51:10.954087
21156,238,478,2023-10-20 06:05:27.560221,289.43843300000003,Dinheiro,36692415,Ullam mollitia sit dolor doloremque ullam eius. Vero iusto veniam. Nam quas atque.,2025-07-29 19:51:10.954087
21157,3674,831,2024-11-23 23:13:13.167139,165.39443199999997,PIX,59162780,Fuga rerum mollitia. Beatae illo repellendus doloremque nam doloribus quae.,2025-07-29 19:51:10.954087
21158,2961,501,2023-10-12 13:17:23.623320,67.621971,Cartão Crédito,77929754,Sed aliquid nobis saepe rerum. Commodi veritatis aspernatur nostrum ad nisi cum quaerat.,2025-07-29 19:51:10.954087
21159,1341,215,2025-01-11 10:15:33.443565,106.16580400000001,Cartão Crédito,57417622,Consequuntur accusantium ducimus sunt. Aspernatur atque est at itaque. Nemo natus in eaque dolorem.,2025-07-29 19:51:10.954087
21160,6776,130,2025-01-25 05:30:40.119301,13.617264,Dinheiro,91854001,Odio voluptate dolorum mollitia. Quam ex voluptatibus praesentium laboriosam assumenda reiciendis.,2025-07-29 19:51:10.954087
21161,6155,772,2024-05-21 14:04:06.188164,77.11466999999999,PIX,84539700,Necessitatibus laborum quos quos culpa harum quas. Nihil hic quae doloremque quisquam.,2025-07-29 19:51:10.954087
21162,4612,602,2024-12-19 17:45:26.446427,0.0,Cartão Crédito,01983685,Quisquam sunt quis voluptates magnam. Debitis eaque cupiditate corporis corporis impedit dolorum.,2025-07-29 19:51:10.954087
21163,9049,62,2025-04-01 07:53:15.456617,50.057844,PIX,82633578,Doloremque dolor dicta tempora doloremque corporis suscipit quo. Quas id magni nostrum pariatur.,2025-07-29 19:51:10.954087
21164,3812,43,2024-09-17 21:19:10.949099,0.0,Cartão Crédito,14367939,Dignissimos facilis molestias sit.,2025-07-29 19:51:10.954087
21165,6325,558,2025-07-07 08:07:44.713917,8.33376,PIX,11297208,Aut illum hic laudantium porro error. Ratione eum fugit praesentium ullam vitae.,2025-07-29 19:51:10.954087
21166,6575,782,2024-04-23 19:44:16.146951,74.447936,PIX,36380169,Doloribus placeat atque quibusdam inventore. Molestias cumque repellendus unde alias.,2025-07-29 19:51:10.954087
21167,735,108,2025-02-17 14:08:32.321310,31.691029,Cartão Crédito,68736439,Sit nostrum nemo. Molestias beatae cum quibusdam ut velit occaecati.,2025-07-29 19:51:10.954087
21168,4509,590,2024-03-27 11:47:29.538907,26.697474,PIX,86816106,Vero aperiam deserunt voluptatibus. Minima pariatur voluptas.,2025-07-29 19:51:10.954087
21169,6687,555,2024-07-29 04:07:59.648380,51.077012,Dinheiro,78956025,Cupiditate repudiandae adipisci sunt ducimus. Est harum quos necessitatibus dolorem.,2025-07-29 19:51:10.954087
21170,1796,385,2025-04-17 01:25:52.274957,0.0,Cartão Crédito,84669926,Quisquam nihil quaerat quod maiores repellendus.,2025-07-29 19:51:10.954087
21171,1961,284,2024-03-14 01:00:36.486434,0.0,Dinheiro,64811499,Nesciunt esse quam. Voluptatum error eius explicabo necessitatibus voluptate nemo.,2025-07-29 19:51:10.954087
21172,662,84,2025-02-07 02:36:59.807320,0.0,PIX,60508812,Error eveniet ipsam animi. Quo a maiores numquam commodi.,2025-07-29 19:51:10.954087
21173,456,19,2025-04-07 00:03:15.601357,70.3472,PIX,61881167,Dolore sequi adipisci. Voluptatibus recusandae sed necessitatibus.,2025-07-29 19:51:10.954087
21174,25,323,2023-08-20 09:45:34.031957,84.17808400000001,PIX,27655054,Minima aliquid voluptatum. Dignissimos consectetur optio porro numquam.,2025-07-29 19:51:10.954087
21175,1018,481,2025-06-19 19:03:57.016120,24.944408,Dinheiro,22287458,Quo quod eveniet hic iste tenetur magni beatae. Accusantium iusto cum ratione enim rerum.,2025-07-29 19:51:10.954087
21176,9604,702,2024-02-22 01:46:32.319961,31.907505000000004,PIX,53073839,Tempora quia nostrum sit quod delectus corrupti. Cumque incidunt quae blanditiis.,2025-07-29 19:51:10.954087
21177,8501,996,2024-05-23 00:17:28.105342,102.91582399999999,PIX,29254194,Iusto voluptas similique quasi nihil. Recusandae totam similique atque animi.,2025-07-29 19:51:10.954087
21178,2254,78,2024-09-15 04:42:28.579806,59.275923,Cartão Crédito,69048289,Illo ab eius sunt officia reiciendis. Unde doloribus sunt ad accusamus itaque velit.,2025-07-29 19:51:10.954087
21179,5,8,2024-05-10 04:44:57.326740,96.695254,Dinheiro,54066472,Repudiandae illum ad repellat illo adipisci inventore provident. Aliquid ad tempore incidunt.,2025-07-29 19:51:10.954087
21180,3378,615,2024-01-30 02:37:51.388725,351.09060400000004,Cartão Crédito,25342710,Saepe nobis quisquam esse in assumenda sequi.,2025-07-29 19:51:10.954087
21181,8507,510,2023-08-28 19:42:00.727821,0.0,PIX,50445776,Asperiores repellendus praesentium porro.,2025-07-29 19:51:10.954087
